sample_id,treatment,motu,reads_raw,found_taxa,common_name,site_code,region_name,region_code,decimal_latitude,decimal_longitude,genus,family,order,class,sample,asv,rank,identity_percentage,evalue,kingdom,phylum,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,motu_pa,location_name,year,extraction_blank,library,sample_collection_date,swell_m,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,notes_about_sample,filtration_comments,region_name_label,region_code_label,dna_extraction_date,extraction_notes,pcr_blank
pecoe-1505,Field blank,motu870,104,Brucellaceae,Bacteria,CC_GOG1,BC_CC,BC_CC,51.92385,-128.468065,Brucella,Brucellaceae,Hyphomicrobiales,Alphaproteobacteria,pecoe-1505,ASV2364,offtarget,92.218,1.14e-99,Bacteria,Pseudomonadota,NA,NA,NA,NA,NA,1,Duck Island,2024,exblank_2024_070,NA,2024-07-07,0-0.5,31,by_boat,1-1.8,present,"continuous seagreass bed 80% cover, medium density",NA,NA,13,1000,NA,Central Coast British Columbia,Central Coast British Columbia,2025-02-28,NA,negpcr-2024-2
pecoe-1506,Field blank,motu1917,1,Unknown bacteria,Bacteria,LA_LN,CA_LA,CA_LA,33.6021545,-117.8826474,NA,NA,NA,NA,pecoe-1506,ASV4037,offtarget,97.491,5.499999999999999e-133,Bacteria,NA,NA,NA,NA,NA,NA,1,Lower Newport Bay,2024,exblank_2024_075,NA,2024-07-09,0-0.5,35.2,by_foot,1.5,present,"~0.5m tall, fairly dense at 1m depth","from jetty towards Northeast, last two a little deeper, 10m apart",NA,22.3,800,NA,"Los Angeles, California","Los Angeles, California",2025-03-13,NA,negpcr-2024-2
pecoe-1521,Field blank,motu1673,16,Unknown organism,Unknown organism,LA_AB,CA_LA,CA_LA,33.756244,-118.13113293333332,NA,NA,NA,NA,pecoe-1521,ASV3782,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA,1,Alamitos Bay,2024,exblank_2024_077,NA,2024-07-16,0.5-1,35.2,by_foot,1-2,present,"patchy, sparse to dense, long, full","10m apart, consistent depth",NA,22.5,800,NA,"Los Angeles, California","Los Angeles, California",2025-03-17,NA,negpcr-2024-2
pecoe-1526,Field blank,motu4,5,Atherinops affinis,Topsmelt silverside,LA_JD,CA_LA,CA_LA,33.7618821,-118.119927325,Atherinopsis,Atherinidae,Atheriniformes,Teleostei,pecoe-1526,ASV4,species,95.858,1.23e-72,Eukaryota,Chordata,0,NA,NA,NA,NA,1,Jack Dunster Reserve,2024,exblank_2024_075,NA,2024-07-18,0.5-1,34.9,by_foot,1.5,present,"patchy, then becomes thick, tall 0.5-1m height in some areas","10m apart, consistent depth",NA,22.6,700,NA,"Los Angeles, California","Los Angeles, California",2025-03-13,NA,negpcr-2024-2
pecoe-1526,Field blank,motu851,146,Unknown organism,Unknown organism,LA_JD,CA_LA,CA_LA,33.7618821,-118.119927325,NA,NA,NA,NA,pecoe-1526,ASV2311,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA,1,Jack Dunster Reserve,2024,exblank_2024_075,NA,2024-07-18,0.5-1,34.9,by_foot,1.5,present,"patchy, then becomes thick, tall 0.5-1m height in some areas","10m apart, consistent depth",NA,22.6,700,NA,"Los Angeles, California","Los Angeles, California",2025-03-13,NA,negpcr-2024-2
pecoe-1531,Field blank,motu1918,1,No BLAST hit,No BLAST hit,PS_SH,WA_PS,WA_PSa,48.5049834175,-122.6720722775,NA,NA,NA,NA,pecoe-1531,ASV4038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Ship Harbour,2024,exblank_2024_064,NA,2024-07-18,0-0.5,27.3,by_foot,1,present,NA,see diagram on datasheet,did not open at field site,14.6,600,NA,"Puget Sound & Padilla Bay, Washington","Padilla Bay, Washington",2025-02-07,NA,negpcr-2024-2
pecoe-1536,Field blank,motu204,8360,Unknown bacteria,Bacteria,PS_BV,WA_PS,WA_PSa,48.48575823,-122.482358641675,NA,NA,NA,NA,pecoe-1536,ASV477,offtarget,96.484,5.1499999999999985e-118,Bacteria,NA,NA,NA,NA,NA,NA,1,Bayview,2024,exblank_2024_075,NA,2024-07-19,0-0.5,27.7,by_foot,0.75,present,"patchy zone, marina, same zone, japonica nearer to shore",see diagram on datasheet,"fish seen: stickleback, pipefish, flatfish (juvenile English sole?), tap water",20.8,600,NA,"Puget Sound & Padilla Bay, Washington","Padilla Bay, Washington",2025-03-13,NA,negpcr-2024-3
pecoe-1536,Field blank,motu442,282,Unknown bacteria,Bacteria,PS_BV,WA_PS,WA_PSa,48.48575823,-122.482358641675,NA,NA,NA,NA,pecoe-1536,ASV1189,offtarget,99.609,2.35e-131,Bacteria,NA,NA,NA,NA,NA,NA,1,Bayview,2024,exblank_2024_075,NA,2024-07-19,0-0.5,27.7,by_foot,0.75,present,"patchy zone, marina, same zone, japonica nearer to shore",see diagram on datasheet,"fish seen: stickleback, pipefish, flatfish (juvenile English sole?), tap water",20.8,600,NA,"Puget Sound & Padilla Bay, Washington","Padilla Bay, Washington",2025-03-13,NA,negpcr-2024-3
pecoe-1536,Field blank,motu1598,27,Unknown bacteria,Bacteria,PS_BV,WA_PS,WA_PSa,48.48575823,-122.482358641675,NA,NA,NA,NA,pecoe-1536,ASV3699,offtarget,97.255,8.559999999999998e-121,Bacteria,NA,NA,NA,NA,NA,NA,1,Bayview,2024,exblank_2024_075,NA,2024-07-19,0-0.5,27.7,by_foot,0.75,present,"patchy zone, marina, same zone, japonica nearer to shore",see diagram on datasheet,"fish seen: stickleback, pipefish, flatfish (juvenile English sole?), tap water",20.8,600,NA,"Puget Sound & Padilla Bay, Washington","Padilla Bay, Washington",2025-03-13,NA,negpcr-2024-3
pecoe-1536,Field blank,motu1721,11,Unknown bacteria,Bacteria,PS_BV,WA_PS,WA_PSa,48.48575823,-122.482358641675,NA,NA,NA,NA,pecoe-1536,ASV3835,offtarget,96.094,2.4e-116,Bacteria,NA,NA,NA,NA,NA,NA,1,Bayview,2024,exblank_2024_075,NA,2024-07-19,0-0.5,27.7,by_foot,0.75,present,"patchy zone, marina, same zone, japonica nearer to shore",see diagram on datasheet,"fish seen: stickleback, pipefish, flatfish (juvenile English sole?), tap water",20.8,600,NA,"Puget Sound & Padilla Bay, Washington","Padilla Bay, Washington",2025-03-13,NA,negpcr-2024-3
pecoe-1541,Field blank,motu18,131,No BLAST hit,No BLAST hit,PS_BB,WA_PS,WA_PSa,48.728286665,-122.506188055,NA,NA,NA,NA,pecoe-1541,ASV19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Bellingham Bay,2024,exblank_2024_074,NA,2024-07-22,1-2,22.5,by_foot,1.25-1.5,present,continuous bed,see diagram on datasheet,NA,19.3,600,NA,"Puget Sound & Padilla Bay, Washington","Padilla Bay, Washington",2025-03-12,NA,negpcr-2024-3
pecoe-1575,Field blank,motu1,15,Cymatogaster aggregata,Shiner perch,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,pecoe-1575,ASV1,species,100,2.61e-84,Eukaryota,Chordata,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,Jaques-Jarvis Lagoon,2024,exblank_2024_083,NA,2024-07-26,0-0.5,31.8,by_boat,1.5,present,NA,samples taken ~10m apart parallel to shore over eelgrass meadow,NA,15.8,1000,NA,"Pacific Rim Park, British Columbia","Pacific Rim Park, British Columbia",2025-04-03,NA,negpcr-2024-3
pecoe-1575,Field blank,motu3,19,Clupea pallasii,Pacific herring,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Clupea,Clupeidae,Clupeiformes,Teleostei,pecoe-1575,ASV3,species,100,1.6e-86,Eukaryota,Chordata,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,Jaques-Jarvis Lagoon,2024,exblank_2024_083,NA,2024-07-26,0-0.5,31.8,by_boat,1.5,present,NA,samples taken ~10m apart parallel to shore over eelgrass meadow,NA,15.8,1000,NA,"Pacific Rim Park, British Columbia","Pacific Rim Park, British Columbia",2025-04-03,NA,negpcr-2024-3
pecoe-1575,Field blank,motu9,9,Engraulis mordax,Californian anchovy,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Engraulis,Engraulidae,Clupeiformes,Teleostei,pecoe-1575,ASV9,species,100,4.49e-87,Eukaryota,Chordata,0,south to northern Van Island,NA,NA,1,1,Jaques-Jarvis Lagoon,2024,exblank_2024_083,NA,2024-07-26,0-0.5,31.8,by_boat,1.5,present,NA,samples taken ~10m apart parallel to shore over eelgrass meadow,NA,15.8,1000,NA,"Pacific Rim Park, British Columbia","Pacific Rim Park, British Columbia",2025-04-03,NA,negpcr-2024-3
pecoe-1575,Field blank,motu35,3,Phanerodon vacca,Pile perch,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Phanerodon,Embiotocidae,Ovalentaria incertae sedis,Teleostei,pecoe-1575,ASV38,species,100,2.61e-84,Eukaryota,Chordata,0,NA,NA,NA,1,1,Jaques-Jarvis Lagoon,2024,exblank_2024_083,NA,2024-07-26,0-0.5,31.8,by_boat,1.5,present,NA,samples taken ~10m apart parallel to shore over eelgrass meadow,NA,15.8,1000,NA,"Pacific Rim Park, British Columbia","Pacific Rim Park, British Columbia",2025-04-03,NA,negpcr-2024-3
pecoe-1575,Field blank,motu43,2,Citharichthys stigmaeus,Speckled sanddab,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Citharichthys,Paralichthyidae,Pleuronectiformes,Teleostei,pecoe-1575,ASV60,species,100,7.31e-85,Eukaryota,Chordata,0,NA,Flatfish,https://www.fishbase.ca/summary/Citharichthys-stigmaeus,1,1,Jaques-Jarvis Lagoon,2024,exblank_2024_083,NA,2024-07-26,0-0.5,31.8,by_boat,1.5,present,NA,samples taken ~10m apart parallel to shore over eelgrass meadow,NA,15.8,1000,NA,"Pacific Rim Park, British Columbia","Pacific Rim Park, British Columbia",2025-04-03,NA,negpcr-2024-3
pecoe-1588,Field blank,motu2,3,Leptocottus armatus,Pacific staghorn sculpin,PP_HI,BC_PP,BC_PP,48.95144225,-125.31274625,Leptocottus,Cottidae,Perciformes,Teleostei,pecoe-1588,ASV2,species,100,2.05e-85,Eukaryota,Chordata,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,1,Hand Island,2024,exblank_2024_083,NA,2024-07-23,0-0.5,31.1,by_boat,0.8,present,NA,samples taken ~10m apart at same depth over eelgras meadow,NA,17,1000,NA,"Pacific Rim Park, British Columbia","Pacific Rim Park, British Columbia",2025-04-03,NA,negpcr-2024-3
pecoe-1588,Field blank,motu5,4,Gasterosteus aculeatus,Three-spined stickleback,PP_HI,BC_PP,BC_PP,48.95144225,-125.31274625,Gasterosteus,Gasterosteidae,Perciformes,Teleostei,pecoe-1588,ASV5,species,100,7.31e-85,Eukaryota,Chordata,0,NA,Other,https://www.fishbase.ca/summary/Gasterosteus-aculeatus.html,1,1,Hand Island,2024,exblank_2024_083,NA,2024-07-23,0-0.5,31.1,by_boat,0.8,present,NA,samples taken ~10m apart at same depth over eelgras meadow,NA,17,1000,NA,"Pacific Rim Park, British Columbia","Pacific Rim Park, British Columbia",2025-04-03,NA,negpcr-2024-3
pecoe-1588,Field blank,motu1352,126,Unknown organism,Unknown organism,PP_HI,BC_PP,BC_PP,48.95144225,-125.31274625,NA,NA,NA,NA,pecoe-1588,ASV3381,offtarget,88.672,1.16e-84,NA,NA,NA,NA,NA,NA,NA,1,Hand Island,2024,exblank_2024_083,NA,2024-07-23,0-0.5,31.1,by_boat,0.8,present,NA,samples taken ~10m apart at same depth over eelgras meadow,NA,17,1000,NA,"Pacific Rim Park, British Columbia","Pacific Rim Park, British Columbia",2025-04-03,NA,negpcr-2024-3
pecoe-1626,Field blank,motu1,1,Cymatogaster aggregata,Shiner perch,SD_CI,CA_SD,CA_SD,32.7005,-117.17312,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,pecoe-1626,ASV1,species,100,2.61e-84,Eukaryota,Chordata,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,Coronado Island,2024,exblank_2024_086,NA,2024-08-06,NA,24.11,by_foot,NA,present,NA,"10m apart, consistent depth",NA,21.12,900,NA,"San Diego region, California","San Diego region, California",2025-04-09,NA,negpcr-2024-3
pecoe-1640,Field blank,motu3,7,Clupea pallasii,Pacific herring,NC_WP,CA_SF,CA_NCa,38.31916025,-123.052735,Clupea,Clupeidae,Clupeiformes,Teleostei,pecoe-1640,ASV3,species,100,1.6e-86,Eukaryota,Chordata,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,Westside Park,2024,exblank_2024_063,NA,2024-09-05,0-0.5,35,by_foot,1,present,NA,"10m apart, consistent depth, parallel to shore",NA,16,1000,NA,"San Fransisco Bay, California","Bodega Bay, California",2025-02-05,NA,negpcr-2024-4
pecoe-1640,Field blank,motu4,2,Atherinops affinis,Topsmelt silverside,NC_WP,CA_SF,CA_NCa,38.31916025,-123.052735,Atherinopsis,Atherinidae,Atheriniformes,Teleostei,pecoe-1640,ASV4,species,95.858,1.23e-72,Eukaryota,Chordata,0,NA,NA,NA,NA,1,Westside Park,2024,exblank_2024_063,NA,2024-09-05,0-0.5,35,by_foot,1,present,NA,"10m apart, consistent depth, parallel to shore",NA,16,1000,NA,"San Fransisco Bay, California","Bodega Bay, California",2025-02-05,NA,negpcr-2024-4
pecoe-1640,Field blank,motu57,8,Brachyistius frenatus,Kelp perch,NC_WP,CA_SF,CA_NCa,38.31916025,-123.052735,Brachyistius,Embiotocidae,Ovalentaria incertae sedis,Teleostei,pecoe-1640,ASV65,species,100,7.31e-85,Eukaryota,Chordata,0,south to northern BC,Perches,https://www.fishbase.ca/summary/3625,1,1,Westside Park,2024,exblank_2024_063,NA,2024-09-05,0-0.5,35,by_foot,1,present,NA,"10m apart, consistent depth, parallel to shore",NA,16,1000,NA,"San Fransisco Bay, California","Bodega Bay, California",2025-02-05,NA,negpcr-2024-4
pecoe-1640,Field blank,motu1,18,Cymatogaster aggregata,Shiner perch,NC_WP,CA_SF,CA_NCa,38.31916025,-123.052735,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,pecoe-1640,ASV117,species,100,2.61e-84,Eukaryota,Chordata,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,Westside Park,2024,exblank_2024_063,NA,2024-09-05,0-0.5,35,by_foot,1,present,NA,"10m apart, consistent depth, parallel to shore",NA,16,1000,NA,"San Fransisco Bay, California","Bodega Bay, California",2025-02-05,NA,negpcr-2024-4
pecoe-1640,Field blank,motu52,3,Embiotoca lateralis,Striped seaperch,NC_WP,CA_SF,CA_NCa,38.31916025,-123.052735,Embiotoca,Embiotocidae,Ovalentaria incertae sedis,Teleostei,pecoe-1640,ASV515,species,100,2.61e-84,Eukaryota,Chordata,0,NA,Perches,https://www.fishbase.ca/summary/3629,1,1,Westside Park,2024,exblank_2024_063,NA,2024-09-05,0-0.5,35,by_foot,1,present,NA,"10m apart, consistent depth, parallel to shore",NA,16,1000,NA,"San Fransisco Bay, California","Bodega Bay, California",2025-02-05,NA,negpcr-2024-4
pecoe-1642,Field blank,motu1,3,Cymatogaster aggregata,Shiner perch,NC_BL,CA_NC,CA_NCa,38.184255,-122.9194,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,pecoe-1642,ASV1,species,100,2.61e-84,Eukaryota,Chordata,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,Blakes Landing,2024,exblank_2024_074,NA,2024-09-06,0-0.5,40,by_foot,1.5,present,patchy,"10m apart, consistent depth",NA,NA,1000,NA,"Bodega Bay, California","Bodega Bay, California",2025-03-12,NA,negpcr-2024-4
pecoe-1646,Field blank,motu1,1,Cymatogaster aggregata,Shiner perch,NV_PC,BC_NV,BC_NV,50.5181539125,-127.65494901875,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,pecoe-1646,ASV1,species,100,2.61e-84,Eukaryota,Chordata,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,Pamphlet Cove,2024,exblank_2024_089,NA,2024-09-01,0-0.5,NA,by_boat,1.5,present,patchy but healthy,NA,samples kept cooler then fridge before filtering,14.5,800,NA,"North Vancouver Island, British Columbia","North Vancouver Island, British Columbia",2025-04-16,NA,negpcr-2024-4
pecoe-1662,Field blank,motu1919,1,Unknown organism,Unknown organism,NV_KB,BC_NV,BC_NV,50.4971572,-127.8555162,NA,NA,NA,NA,pecoe-1662,ASV4039,offtarget,93.798,2.4299999999999994e-106,NA,NA,NA,NA,NA,NA,NA,1,Kaprino Bay,2024,exblank_2024_089,NA,2024-09-02,0-0.5,NA,by_boat,1.5,present,healthy,pumped outside in sun and wind,"samples kept cooler until filtering, all outside",NA,500,NA,"North Vancouver Island, British Columbia","North Vancouver Island, British Columbia",2025-04-16,NA,negpcr-2024-4
pecoe-1666,Field blank,motu35,2,Phanerodon vacca,Pile perch,NV_BI,BC_NV,BC_NV,50.488348975,-128.0457531325,Phanerodon,Embiotocidae,Ovalentaria incertae sedis,Teleostei,pecoe-1666,ASV38,species,100,2.61e-84,Eukaryota,Chordata,0,NA,NA,NA,1,1,Browning Inlet,2024,exblank_2024_089,NA,2024-09-02,0-0.5,NA,by_boat,1.5,present,healthy,pumped outside in sun and wind,"samples kept cooler until filtering, all outside",15.8,350,NA,"North Vancouver Island, British Columbia","North Vancouver Island, British Columbia",2025-04-16,NA,negpcr-2024-4
pecoe-1666,Field blank,motu410,1744,Unknown organism,Unknown organism,NV_BI,BC_NV,BC_NV,50.488348975,-128.0457531325,NA,NA,NA,NA,pecoe-1666,ASV1082,offtarget,97.211,1.4399999999999996e-118,NA,NA,NA,NA,NA,NA,NA,1,Browning Inlet,2024,exblank_2024_089,NA,2024-09-02,0-0.5,NA,by_boat,1.5,present,healthy,pumped outside in sun and wind,"samples kept cooler until filtering, all outside",15.8,350,NA,"North Vancouver Island, British Columbia","North Vancouver Island, British Columbia",2025-04-16,NA,negpcr-2024-4
pecoe-1676,Field blank,motu276,34,Unknown organism,Unknown organism,HB_SR,CA_HB,CA_HB,40.772352,-124.2123695,NA,NA,NA,NA,pecoe-1676,ASV680,offtarget,94.574,1.12e-109,NA,NA,NA,NA,NA,NA,NA,1,Samoa Boat Ramp,2024,exblank_2024_088,NA,2024-09-11,0-0.5,36,by_foot,1,present,thick,"parallel to shore, 0m from shore, 10 m apart",NA,15,1000,NA,"Humboldt Bay, California","Humboldt Bay, California",2025-04-14,NA,negpcr-2024-4
pecoe-1676,Field blank,motu309,3146,Bacteria,Bacteria,HB_SR,CA_HB,CA_HB,40.772352,-124.2123695,NA,NA,NA,NA,pecoe-1676,ASV780,offtarget,94.8,5.22e-108,Bacteria,NA,NA,NA,NA,NA,NA,1,Samoa Boat Ramp,2024,exblank_2024_088,NA,2024-09-11,0-0.5,36,by_foot,1,present,thick,"parallel to shore, 0m from shore, 10 m apart",NA,15,1000,NA,"Humboldt Bay, California","Humboldt Bay, California",2025-04-14,NA,negpcr-2024-4
pecoe-1676,Field blank,motu1173,199,Unknown organism,Unknown organism,HB_SR,CA_HB,CA_HB,40.772352,-124.2123695,NA,NA,NA,NA,pecoe-1676,ASV3041,offtarget,89.781,2.709999999999999e-96,NA,NA,NA,NA,NA,NA,NA,1,Samoa Boat Ramp,2024,exblank_2024_088,NA,2024-09-11,0-0.5,36,by_foot,1,present,thick,"parallel to shore, 0m from shore, 10 m apart",NA,15,1000,NA,"Humboldt Bay, California","Humboldt Bay, California",2025-04-14,NA,negpcr-2024-4
pecoe-1676,Field blank,motu1604,9,Bacteria,Bacteria,HB_SR,CA_HB,CA_HB,40.772352,-124.2123695,NA,NA,NA,NA,pecoe-1676,ASV3706,offtarget,94.531,1.12e-109,Bacteria,NA,NA,NA,NA,NA,NA,1,Samoa Boat Ramp,2024,exblank_2024_088,NA,2024-09-11,0-0.5,36,by_foot,1,present,thick,"parallel to shore, 0m from shore, 10 m apart",NA,15,1000,NA,"Humboldt Bay, California","Humboldt Bay, California",2025-04-14,NA,negpcr-2024-4
pecoe-1676,Field blank,motu1674,12,No BLAST hit,No BLAST hit,HB_SR,CA_HB,CA_HB,40.772352,-124.2123695,NA,NA,NA,NA,pecoe-1676,ASV3783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Samoa Boat Ramp,2024,exblank_2024_088,NA,2024-09-11,0-0.5,36,by_foot,1,present,thick,"parallel to shore, 0m from shore, 10 m apart",NA,15,1000,NA,"Humboldt Bay, California","Humboldt Bay, California",2025-04-14,NA,negpcr-2024-4
pecoe-1676,Field blank,motu1785,6,Bacteria,Bacteria,HB_SR,CA_HB,CA_HB,40.772352,-124.2123695,NA,NA,NA,NA,pecoe-1676,ASV3904,offtarget,92.578,2.449999999999999e-101,Bacteria,NA,NA,NA,NA,NA,NA,1,Samoa Boat Ramp,2024,exblank_2024_088,NA,2024-09-11,0-0.5,36,by_foot,1,present,thick,"parallel to shore, 0m from shore, 10 m apart",NA,15,1000,NA,"Humboldt Bay, California","Humboldt Bay, California",2025-04-14,NA,negpcr-2024-4
pecoe-1681,Field blank,motu276,3976,Unknown organism,Unknown organism,HB_KS,CA_HB,CA_HB,40.737335,-124.22034,NA,NA,NA,NA,pecoe-1681,ASV680,offtarget,94.574,1.12e-109,NA,NA,NA,NA,NA,NA,NA,1,King Salmon,2024,exblank_2024_088,NA,2024-09-12,0-0.5,36,by_foot,1,present,sparse,"parallel to shore, 0m from shore, 10 m apart",NA,14,1000,NA,"Humboldt Bay, California","Humboldt Bay, California",2025-04-14,NA,negpcr-2024-4
pecoe-1681,Field blank,motu302,3247,Bacteria,Bacteria,HB_KS,CA_HB,CA_HB,40.737335,-124.22034,NA,NA,NA,NA,pecoe-1681,ASV763,offtarget,85.824,2.55e-71,Bacteria,NA,NA,NA,NA,NA,NA,1,King Salmon,2024,exblank_2024_088,NA,2024-09-12,0-0.5,36,by_foot,1,present,sparse,"parallel to shore, 0m from shore, 10 m apart",NA,14,1000,NA,"Humboldt Bay, California","Humboldt Bay, California",2025-04-14,NA,negpcr-2024-4
pecoe-1681,Field blank,motu1674,4,No BLAST hit,No BLAST hit,HB_KS,CA_HB,CA_HB,40.737335,-124.22034,NA,NA,NA,NA,pecoe-1681,ASV3783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,King Salmon,2024,exblank_2024_088,NA,2024-09-12,0-0.5,36,by_foot,1,present,sparse,"parallel to shore, 0m from shore, 10 m apart",NA,14,1000,NA,"Humboldt Bay, California","Humboldt Bay, California",2025-04-14,NA,negpcr-2024-4
pecoe-1686,Field blank,motu18,156,No BLAST hit,No BLAST hit,HB_EB,CA_HB,CA_HB,40.803473,-124.176972,NA,NA,NA,NA,pecoe-1686,ASV19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Eureka Boat Ramp,2024,exblank_2024_086,NA,2024-09-13,0-0.5,37,by_foot,3,present,sparse,"parallel to shore, 0m from shore, 10 m apart",NA,15,1000,NA,"Humboldt Bay, California","Humboldt Bay, California",2025-04-09,NA,negpcr-2024-4
pecoe-1686,Field blank,motu575,827,Bacteria,Bacteria,HB_EB,CA_HB,CA_HB,40.803473,-124.176972,NA,NA,NA,NA,pecoe-1686,ASV1583,offtarget,94.922,2.41e-111,Bacteria,NA,NA,NA,NA,NA,NA,1,Eureka Boat Ramp,2024,exblank_2024_086,NA,2024-09-13,0-0.5,37,by_foot,3,present,sparse,"parallel to shore, 0m from shore, 10 m apart",NA,15,1000,NA,"Humboldt Bay, California","Humboldt Bay, California",2025-04-09,NA,negpcr-2024-4
pecoe-1686,Field blank,motu1604,17,Bacteria,Bacteria,HB_EB,CA_HB,CA_HB,40.803473,-124.176972,NA,NA,NA,NA,pecoe-1686,ASV3706,offtarget,94.531,1.12e-109,Bacteria,NA,NA,NA,NA,NA,NA,1,Eureka Boat Ramp,2024,exblank_2024_086,NA,2024-09-13,0-0.5,37,by_foot,3,present,sparse,"parallel to shore, 0m from shore, 10 m apart",NA,15,1000,NA,"Humboldt Bay, California","Humboldt Bay, California",2025-04-09,NA,negpcr-2024-4
pecoe-1686,Field blank,motu1786,6,Bacteria,Bacteria,HB_EB,CA_HB,CA_HB,40.803473,-124.176972,NA,NA,NA,NA,pecoe-1686,ASV3905,offtarget,93.798,2.4299999999999994e-106,Bacteria,NA,NA,NA,NA,NA,NA,1,Eureka Boat Ramp,2024,exblank_2024_086,NA,2024-09-13,0-0.5,37,by_foot,3,present,sparse,"parallel to shore, 0m from shore, 10 m apart",NA,15,1000,NA,"Humboldt Bay, California","Humboldt Bay, California",2025-04-09,NA,negpcr-2024-4
pecoe-1695,Field blank,motu1,2,Cymatogaster aggregata,Shiner perch,CC_KIS2,BC_CC,BC_CC,51.83672166666666,-128.23928866666668,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,pecoe-1695,ASV1,species,100,2.61e-84,Eukaryota,Chordata,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,SE Spider Island,2024,exblank_2024_062,NA,2024-08-18,0-0.5,28.2,by_boat,2.5-3,present,"patchy, macro is present, canopy low","right of shore to left across bay; 10m distance between collections, consistent depth acros",NA,14.9,1000,NA,Central Coast British Columbia,Central Coast British Columbia,2025-01-22,NA,negpcr-2024-4
