sample,asv,reads_raw,sample_id,motu,found_taxa,common_name,rank,identity_percentage,evalue,in_ctrl_field,reads_adjust_field,ctrl_field0,ctrl_fieldlab0,reads_adjust_lab,ctrl_lab0,kingdom,phylum,class,order,family,genus,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,motu_pa,region_code,region_name,site_code,treatment,location_name,decimal_latitude,decimal_longitude,year,extraction_blank,library,dna_extraction_date,sample_collection_date,swell_m,tide,wind,rain,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,organization_participants,bsaredo,reads_adjust
pecoe437,ASV28,5716,pecoe-0437,motu26,Hexagrammos decagrammus,Kelp greenling,species,100,2.05e-85,NA,5716,no,no,5716,no,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0,NA,Other,https://www.fishbase.ca/summary/Hexagrammos-decagrammus.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,5716
pecoe437,ASV62,1264,pecoe-0437,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,1264,no,no,1264,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,1264
pecoe437,ASV44,355,pecoe-0437,motu42,No BLAST hit,No BLAST hit,NA,NA,NA,NA,355,no,yes,0,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,0
pecoe437,ASV278,114,pecoe-0437,motu165,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,114,no,no,114,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,114
pecoe437,ASV146,708,pecoe-0437,motu89,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,708,no,no,708,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,708
pecoe437,ASV415,862,pecoe-0437,motu222,alpha proteobacterium,Bacteria,offtarget,100,2.31e-131,NA,862,no,no,862,no,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,862
pecoe437,ASV920,1606,pecoe-0437,motu12,Bos,Cow,offtarget,100,2.61e-84,NA,1606,no,no,1606,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,1606
pecoe437,ASV1098,1196,pecoe-0437,motu12,Bos,Cow,offtarget,100,2.61e-84,NA,1196,no,no,1196,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,1196
pecoe437,ASV1405,259,pecoe-0437,motu12,Bos,Cow,offtarget,100,2.61e-84,NA,259,no,no,259,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,259
pecoe437,ASV1112,113,pecoe-0437,motu457,Bacillariophyta,Diatom,offtarget,100,6.48e-127,NA,113,no,no,113,no,Eukaryota,Bacillariophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,113
pecoe437,ASV1020,208,pecoe-0437,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,208,no,no,208,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,208
pecoe437,ASV3209,147,pecoe-0437,motu26,Hexagrammos decagrammus,Kelp greenling,species,100,2.05e-85,NA,147,no,no,147,no,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0,NA,Other,https://www.fishbase.ca/summary/Hexagrammos-decagrammus.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,147
pecoe437,ASV3241,142,pecoe-0437,motu3,Clupea pallasii,Pacific herring,species,100,1.6e-86,NA,142,no,no,142,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,142
pecoe438,ASV1,12556,pecoe-0438,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,12556,no,no,12482,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,12482
pecoe438,ASV7,11468,pecoe-0438,motu7,Bos,Cow,offtarget,100,2.61e-84,yes,8831,no,yes,0,yes,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,0
pecoe438,ASV12,10399,pecoe-0438,motu12,Bos,Cow,offtarget,100,2.61e-84,yes,6055,no,yes,2548,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,0
pecoe438,ASV8,48,pecoe-0438,motu8,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,NA,48,no,no,13,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,13
pecoe438,ASV16,5211,pecoe-0438,motu16,Enophrys bison,Buffalo sculpin,species,100,2.61e-84,NA,5211,no,no,5211,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Enophrys,0,north to Monterrey Bay,Sculpins,https://www.fishbase.ca/summary/Enophrys-bison.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,5211
pecoe438,ASV31,8497,pecoe-0438,motu29,Phanerodon vacca,Pile perch,species,100,2.61e-84,NA,8497,no,no,8497,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,8497
pecoe438,ASV62,1557,pecoe-0438,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,1557,no,no,1557,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,1557
pecoe438,ASV13,4015,pecoe-0438,motu13,Oligocottus,Oligocottus sculpin species,genus,100,2.61e-84,NA,4015,no,no,4015,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0,NA,NA,NA,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,4015
pecoe438,ASV44,642,pecoe-0438,motu42,No BLAST hit,No BLAST hit,NA,NA,NA,NA,642,no,yes,0,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,0
pecoe438,ASV47,10590,pecoe-0438,motu45,Pleuronichthys coenosus,C-O sole,species,100,7.31e-85,NA,10590,no,no,10590,no,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronichthys,0,NA,Flatfish,https://www.fishbase.ca/summary/4251,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,10590
pecoe438,ASV306,56,pecoe-0438,motu174,Unknown bacteria,Bacteria,offtarget,100,2.31e-131,NA,56,no,no,56,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,56
pecoe438,ASV278,1990,pecoe-0438,motu165,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,1990,no,no,1990,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,1990
pecoe438,ASV146,947,pecoe-0438,motu89,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,947,no,no,947,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,947
pecoe438,ASV706,7,pecoe-0438,motu326,Unknown bacteria,Bacteria,offtarget,100,2.31e-131,NA,7,no,no,7,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,7
pecoe438,ASV796,177,pecoe-0438,motu355,Rhodobacterales,Bacteria,offtarget,100,2.31e-131,NA,177,no,no,177,no,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Yoonia,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,177
pecoe438,ASV864,1550,pecoe-0438,motu13,Oligocottus,Oligocottus sculpin species,genus,100,2.61e-84,NA,1550,no,no,1550,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0,NA,NA,NA,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,1550
pecoe438,ASV488,52,pecoe-0438,motu187,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,52,no,no,52,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,52
pecoe438,ASV549,49,pecoe-0438,motu262,Cyanobacteria,Cyanobacteria,offtarget,100,2.31e-131,NA,49,no,no,49,no,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,49
pecoe438,ASV1165,18,pecoe-0438,motu438,Unknown bacteria,Bacteria,offtarget,99.605,1.0799999999999996e-129,NA,18,no,no,18,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,18
pecoe438,ASV1112,240,pecoe-0438,motu457,Bacillariophyta,Diatom,offtarget,100,6.48e-127,NA,240,no,no,240,no,Eukaryota,Bacillariophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,240
pecoe438,ASV441,178,pecoe-0438,motu227,No BLAST hit,No BLAST hit,NA,NA,NA,NA,178,no,no,178,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,178
pecoe438,ASV1827,383,pecoe-0438,motu712,Unknown bacteria,Bacteria,offtarget,100,2.31e-131,NA,383,no,no,383,no,Bacteria,Pseudomonadota,Betaproteobacteria,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,383
pecoe438,ASV2876,199,pecoe-0438,motu1139,No BLAST hit,No BLAST hit,NA,NA,NA,NA,199,no,no,199,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,199
pecoe438,ASV3008,176,pecoe-0438,motu45,Pleuronichthys coenosus,C-O sole,species,100,7.31e-85,NA,176,no,no,176,no,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronichthys,0,NA,Flatfish,https://www.fishbase.ca/summary/4251,1,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,176
pecoe438,ASV3087,55,pecoe-0438,motu1248,No BLAST hit,No BLAST hit,NA,NA,NA,NA,55,no,no,55,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,55
pecoe438,ASV3210,147,pecoe-0438,motu1302,No BLAST hit,No BLAST hit,NA,NA,NA,NA,147,no,no,147,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,147
pecoe438,ASV3342,129,pecoe-0438,motu1362,No BLAST hit,No BLAST hit,NA,NA,NA,NA,129,no,no,129,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,129
pecoe438,ASV3389,121,pecoe-0438,motu1391,alpha proteobacterium,Bacteria,offtarget,98.419,1.08e-124,NA,121,no,no,121,no,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,121
pecoe438,ASV3468,111,pecoe-0438,motu1446,Bathycoccus prasinos,Green algae,offtarget,98.125,6.95e-75,NA,111,no,no,111,no,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,111
pecoe438,ASV3658,72,pecoe-0438,motu802,No BLAST hit,No BLAST hit,NA,NA,NA,NA,72,no,no,72,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_NV,BC_NV,NV_JL,Sample,Jeune Landing,50.4440116,-127.5013479,2021,pecoxn015,BSA_redo,4/21/22,2021-07-09 00:00:00,0-0.5,ebb,none,none,NA,by_foot,1.25,present,small patch,NA,NA,NA,"Jennifer Sunday, Mike McDermid",redone,72
pecoe439,ASV1,4005,pecoe-0439,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,4005,no,no,3912,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_IC,BC_IC,IC_SMB,Sample,Smelt Bay,50.035787,-124.994981,2021,pecoxn019,BSA_redo,5/6/22,2021-07-21 00:00:00,0-0.5,ebb,light,none,22.18,by_boat,1.5,present,zostera japonica higher up in intertidal; zostera marine in subtidal (where sample was taken),"parallel to shore, about 10m away from shore, 10m apart",NA,19.6,"AO, KB, BC, CJ, RO",redone,3912
pecoe439,ASV7,12132,pecoe-0439,motu7,Bos,Cow,offtarget,100,2.61e-84,NA,12132,no,yes,0,yes,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_IC,BC_IC,IC_SMB,Sample,Smelt Bay,50.035787,-124.994981,2021,pecoxn019,BSA_redo,5/6/22,2021-07-21 00:00:00,0-0.5,ebb,light,none,22.18,by_boat,1.5,present,zostera japonica higher up in intertidal; zostera marine in subtidal (where sample was taken),"parallel to shore, about 10m away from shore, 10m apart",NA,19.6,"AO, KB, BC, CJ, RO",redone,0
pecoe439,ASV2,49620,pecoe-0439,motu2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,NA,49620,no,no,49586,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,1,BC_IC,BC_IC,IC_SMB,Sample,Smelt Bay,50.035787,-124.994981,2021,pecoxn019,BSA_redo,5/6/22,2021-07-21 00:00:00,0-0.5,ebb,light,none,22.18,by_boat,1.5,present,zostera japonica higher up in intertidal; zostera marine in subtidal (where sample was taken),"parallel to shore, about 10m away from shore, 10m apart",NA,19.6,"AO, KB, BC, CJ, RO",redone,49586
pecoe439,ASV12,6435,pecoe-0439,motu12,Bos,Cow,offtarget,100,2.61e-84,NA,6435,no,yes,0,yes,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,BC_IC,BC_IC,IC_SMB,Sample,Smelt Bay,50.035787,-124.994981,2021,pecoxn019,BSA_redo,5/6/22,2021-07-21 00:00:00,0-0.5,ebb,light,none,22.18,by_boat,1.5,present,zostera japonica higher up in intertidal; zostera marine in subtidal (where sample was taken),"parallel to shore, about 10m away from shore, 10m apart",NA,19.6,"AO, KB, BC, CJ, RO",redone,0
pecoe439,ASV8,6027,pecoe-0439,motu8,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,NA,6027,no,no,5984,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,1,BC_IC,BC_IC,IC_SMB,Sample,Smelt Bay,50.035787,-124.994981,2021,pecoxn019,BSA_redo,5/6/22,2021-07-21 00:00:00,0-0.5,ebb,light,none,22.18,by_boat,1.5,present,zostera japonica higher up in intertidal; zostera marine in subtidal (where sample was taken),"parallel to shore, about 10m away from shore, 10m apart",NA,19.6,"AO, KB, BC, CJ, RO",redone,5984
pecoe439,ASV62,455,pecoe-0439,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,455,no,no,455,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_IC,BC_IC,IC_SMB,Sample,Smelt Bay,50.035787,-124.994981,2021,pecoxn019,BSA_redo,5/6/22,2021-07-21 00:00:00,0-0.5,ebb,light,none,22.18,by_boat,1.5,present,zostera japonica higher up in intertidal; zostera marine in subtidal (where sample was taken),"parallel to shore, about 10m away from shore, 10m apart",NA,19.6,"AO, KB, BC, CJ, RO",redone,455
