asv,reads_raw,sample_id,motu,found_taxa,common_name,rank,identity_percentage,evalue,in_ctrl_field,reads_adjust_field,ctrl_field0,ctrl_fieldlab0,reads_adjust_lab,ctrl_lab0,kingdom,phylum,class,order,family,genus,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,motu_pa,region_code,region_name,site_code,treatment,location_name,decimal_latitude,decimal_longitude,year,extraction_blank,library,dna_extraction_date,sample_collection_date,swell_m,tide,wind,rain,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,collection_time_24h,notes_about_sample,lab_notes,extraction_notes,organization_participants,reads_adjust
ASV250,13485,pecoe-0828,motu152,Girella nigricans,Rudderfish,species,98.81,5.65e-81,NA,13485,no,no,13485,no,Eukaryota,Chordata,Teleostei,Centrarchiformes,Kyphosidae,Girella,0,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2022,exblank-2022-040,Library 3,45056,2022-09-19 00:00:00,0-0.5,flood,light,none,35.8,by_foot,1.5,present,This bed is the most dense of all our sites with seagrass shoots 0.5m-1m tall,"samples taken approximately parallel to shore in the western direction, same depth and 10 meters apart","Lots of humans at the beach, mostly not swimming but occaisonally in the shallow water",22.6,1004,NA,NA,NA,"Ahmad Mersaghian, Sarah Bittick, Emma Guerrini Romano",13485
ASV222,13156,pecoe-0828,motu116,Sardinops sagax,South American pilchard,species,99.422,2.09e-85,NA,13156,no,no,13156,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Alosidae,Sardinops,0,NA,NA,NA,1,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2022,exblank-2022-040,Library 3,45056,2022-09-19 00:00:00,0-0.5,flood,light,none,35.8,by_foot,1.5,present,This bed is the most dense of all our sites with seagrass shoots 0.5m-1m tall,"samples taken approximately parallel to shore in the western direction, same depth and 10 meters apart","Lots of humans at the beach, mostly not swimming but occaisonally in the shallow water",22.6,1004,NA,NA,NA,"Ahmad Mersaghian, Sarah Bittick, Emma Guerrini Romano",13156
ASV284,32,pecoe-0828,motu167,Bacillariophyta,Diatom,offtarget,100,2.31e-131,NA,32,no,no,32,no,Eukaryota,Bacillariophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2022,exblank-2022-040,Library 3,45056,2022-09-19 00:00:00,0-0.5,flood,light,none,35.8,by_foot,1.5,present,This bed is the most dense of all our sites with seagrass shoots 0.5m-1m tall,"samples taken approximately parallel to shore in the western direction, same depth and 10 meters apart","Lots of humans at the beach, mostly not swimming but occaisonally in the shallow water",22.6,1004,NA,NA,NA,"Ahmad Mersaghian, Sarah Bittick, Emma Guerrini Romano",32
ASV3186,5,pecoe-0828,motu1288,Cycloclasticus,Bacteria,offtarget,100,2.31e-131,NA,5,no,no,5,no,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Cycloclasticus,NA,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2022,exblank-2022-040,Library 3,45056,2022-09-19 00:00:00,0-0.5,flood,light,none,35.8,by_foot,1.5,present,This bed is the most dense of all our sites with seagrass shoots 0.5m-1m tall,"samples taken approximately parallel to shore in the western direction, same depth and 10 meters apart","Lots of humans at the beach, mostly not swimming but occaisonally in the shallow water",22.6,1004,NA,NA,NA,"Ahmad Mersaghian, Sarah Bittick, Emma Guerrini Romano",5
ASV1225,61,pecoe-0829,motu491,Unknown bacteria,Bacteria,offtarget,98.047,1.1000000000000002e-124,NA,61,no,no,61,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2022,exblank-2022-040,Library 3,45056,2022-09-19 00:00:00,0-0.5,flood,light,none,35.8,by_foot,1.5,present,This bed is the most dense of all our sites with seagrass shoots 0.5m-1m tall,"samples taken approximately parallel to shore in the western direction, same depth and 10 meters apart","Lots of humans at the beach, mostly not swimming but occaisonally in the shallow water",22.6,1008,NA,NA,NA,"Ahmad Mersaghian, Sarah Bittick, Emma Guerrini Romano",61
ASV859,19,pecoe-0829,motu373,uncultured Chlorophyta,Green algae,offtarget,100,6.48e-127,NA,19,no,no,19,no,Eukaryota,Chlorophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2022,exblank-2022-040,Library 3,45056,2022-09-19 00:00:00,0-0.5,flood,light,none,35.8,by_foot,1.5,present,This bed is the most dense of all our sites with seagrass shoots 0.5m-1m tall,"samples taken approximately parallel to shore in the western direction, same depth and 10 meters apart","Lots of humans at the beach, mostly not swimming but occaisonally in the shallow water",22.6,1008,NA,NA,NA,"Ahmad Mersaghian, Sarah Bittick, Emma Guerrini Romano",19
ASV4,24,pecoe-0830,motu4,Atherinops affinis,Topsmelt silverside,species,95.858,1.23e-72,NA,24,no,no,24,no,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinopsis,0,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2022,exblank-2022-040,Library 3,45056,2022-09-19 00:00:00,0-0.5,flood,light,none,35.8,by_foot,1.5,present,This bed is the most dense of all our sites with seagrass shoots 0.5m-1m tall,"samples taken approximately parallel to shore in the western direction, same depth and 10 meters apart","Lots of humans at the beach, mostly not swimming but occaisonally in the shallow water",22.6,1011,NA,NA,NA,"Ahmad Mersaghian, Sarah Bittick, Emma Guerrini Romano",24
ASV10,20,pecoe-0830,motu10,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,NA,20,no,no,20,no,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2022,exblank-2022-040,Library 3,45056,2022-09-19 00:00:00,0-0.5,flood,light,none,35.8,by_foot,1.5,present,This bed is the most dense of all our sites with seagrass shoots 0.5m-1m tall,"samples taken approximately parallel to shore in the western direction, same depth and 10 meters apart","Lots of humans at the beach, mostly not swimming but occaisonally in the shallow water",22.6,1011,NA,NA,NA,"Ahmad Mersaghian, Sarah Bittick, Emma Guerrini Romano",20
ASV91,10,pecoe-0830,motu77,Anisotremus davidsonii,Xantic sargo,species,100,7.31e-85,NA,10,no,no,10,no,Eukaryota,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Anisotremus,0,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2022,exblank-2022-040,Library 3,45056,2022-09-19 00:00:00,0-0.5,flood,light,none,35.8,by_foot,1.5,present,This bed is the most dense of all our sites with seagrass shoots 0.5m-1m tall,"samples taken approximately parallel to shore in the western direction, same depth and 10 meters apart","Lots of humans at the beach, mostly not swimming but occaisonally in the shallow water",22.6,1011,NA,NA,NA,"Ahmad Mersaghian, Sarah Bittick, Emma Guerrini Romano",10
ASV131,22,pecoe-0830,motu98,Hypsoblennius gentilis,Bay blenny,species,100,9.45e-84,NA,22,no,no,22,no,Eukaryota,Chordata,Teleostei,Blenniiformes,Blenniidae,Hypsoblennius,0,south to Monterey Bay,NA,NA,1,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2022,exblank-2022-040,Library 3,45056,2022-09-19 00:00:00,0-0.5,flood,light,none,35.8,by_foot,1.5,present,This bed is the most dense of all our sites with seagrass shoots 0.5m-1m tall,"samples taken approximately parallel to shore in the western direction, same depth and 10 meters apart","Lots of humans at the beach, mostly not swimming but occaisonally in the shallow water",22.6,1011,NA,NA,NA,"Ahmad Mersaghian, Sarah Bittick, Emma Guerrini Romano",22
ASV3947,23,pecoe-0830,motu1759,Hypsoblennius jenkinsi,Mussel blenny,species,100,2.61e-84,NA,23,no,no,23,no,Eukaryota,Chordata,Teleostei,Blenniiformes,Blenniidae,Hypsoblennius,0,NA,NA,NA,NA,1,CA_LA,CA_LA,LA_LN,Sample,Lower Newport Bay,33.60215733333333,-117.88264886666668,2022,exblank-2022-040,Library 3,45056,2022-09-19 00:00:00,0-0.5,flood,light,none,35.8,by_foot,1.5,present,This bed is the most dense of all our sites with seagrass shoots 0.5m-1m tall,"samples taken approximately parallel to shore in the western direction, same depth and 10 meters apart","Lots of humans at the beach, mostly not swimming but occaisonally in the shallow water",22.6,1011,NA,NA,NA,"Ahmad Mersaghian, Sarah Bittick, Emma Guerrini Romano",23
ASV2,11388,pecoe-0831,motu2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,NA,11388,no,no,11388,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",11388
ASV3,4307,pecoe-0831,motu3,Clupea pallasii,Pacific herring,species,100,1.6e-86,NA,4307,no,no,4307,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",4307
ASV5,23306,pecoe-0831,motu5,Pholis laeta,Crescent gunnel,species,100,2.61e-84,NA,23306,no,no,23306,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",23306
ASV13,10095,pecoe-0831,motu13,Oligocottus,Oligocottus sculpin species,genus,100,2.61e-84,NA,10095,no,no,10095,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0,NA,NA,NA,1,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",10095
ASV22,3589,pecoe-0831,motu19,Pleuronectidae,Flatfish family,family,100,7.31e-85,NA,3589,no,no,3589,no,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0,NA,NA,NA,1,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",3589
ASV20,2642,pecoe-0831,motu20,Lumpenus sagitta,Snake prickleback,species,100,7.31e-85,NA,2642,no,no,2642,no,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Lumpenus,0,north to San Francisco,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Lumpenus-sagitta.html,1,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",2642
ASV41,10,pecoe-0831,motu39,Embiotoca lateralis,Striped seaperch,species,100,2.61e-84,NA,10,no,no,10,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Embiotoca,0,NA,Perches,https://www.fishbase.ca/summary/3629,1,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",10
ASV114,17,pecoe-0831,motu89,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,17,no,no,17,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",17
ASV522,3727,pecoe-0831,motu2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,NA,3727,no,no,3727,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",3727
ASV488,292,pecoe-0831,motu187,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,292,no,no,292,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",292
ASV1,7261,pecoe-0832,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,7261,no,no,7261,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",7261
ASV2,39843,pecoe-0832,motu2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,NA,39843,no,no,39843,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",39843
ASV3,5727,pecoe-0832,motu3,Clupea pallasii,Pacific herring,species,100,1.6e-86,NA,5727,no,no,5727,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",5727
ASV5,7197,pecoe-0832,motu5,Pholis laeta,Crescent gunnel,species,100,2.61e-84,NA,7197,no,no,7197,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",7197
ASV13,15471,pecoe-0832,motu13,Oligocottus,Oligocottus sculpin species,genus,100,2.61e-84,NA,15471,no,no,15471,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0,NA,NA,NA,1,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",15471
ASV22,5166,pecoe-0832,motu19,Pleuronectidae,Flatfish family,family,100,7.31e-85,NA,5166,no,no,5166,no,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0,NA,NA,NA,1,1,BC_IC,BC_IC,IC_GOW,Sample,Gowlland Harbour,50.080079,-125.215997,2022,exblank-2022-023,Library 3,44866,2022-07-26 00:00:00,0-0.5,flood,none,none,23.97,by_foot,1,present,"fairly certain seagrass was present, but tide was higher this year so could not wade deep enough to visually confirm","started sample collection on left side of Camp Homewood dock, and did transect parallel to shore away from dock, collecting every ~10m",NA,16.2,11:25:00,NA,NA,NA,"CP, KB",5166
