found_taxa,common_name,rank,motu,asv,found_taxa_asv,common_name_asv,rank_asv,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only
Unknown organism,Unknown organism,offtarget,motu978,ASV4374,Unknown organism,Unknown organism,offtarget,92.52,3.14e-100,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu978,ASV2769,Unknown organism,Unknown organism,offtarget,92.126,5.23e-98,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu984,ASV2782,Unknown organism,Unknown organism,offtarget,90.734,5.3299999999999995e-93,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu987,ASV2786,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1014,ASV2859,Unknown organism,Unknown organism,offtarget,99.209,5.01e-128,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1037,ASV2903,Unknown organism,Unknown organism,offtarget,96.094,2.4e-116,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1039,ASV2907,Unknown organism,Unknown organism,offtarget,99.634,9.139999999999999e-141,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1045,ASV2919,Unknown organism,Unknown organism,offtarget,96.838,5.079999999999999e-118,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1050,ASV2929,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1072,ASV2984,Unknown organism,Unknown organism,offtarget,92.52,1.1199999999999998e-99,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1093,ASV3041,Unknown organism,Unknown organism,offtarget,98.814,2.3299999999999998e-126,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1113,ASV3089,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1118,ASV3102,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1126,ASV3124,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1133,ASV3151,Unknown organism,Unknown organism,offtarget,91.473,2.4599999999999996e-96,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1144,ASV3175,Unknown organism,Unknown organism,offtarget,95.951,2.38e-111,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1152,ASV3194,Unknown organism,Unknown organism,offtarget,91.732,2.4299999999999997e-96,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1165,ASV3222,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1166,ASV3227,Unknown organism,Unknown organism,offtarget,90.909,5.2699999999999995e-93,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1177,ASV3252,Unknown organism,Unknown organism,offtarget,99.209,5.01e-128,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1193,ASV3279,Unknown organism,Unknown organism,offtarget,95.652,5.1199999999999997e-113,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1210,ASV3319,Unknown organism,Unknown organism,offtarget,93.333,4.05e-104,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1218,ASV3333,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1226,ASV3350,Unknown organism,Unknown organism,offtarget,98.828,5.079999999999999e-128,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1229,ASV3355,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1233,ASV3368,Unknown organism,Unknown organism,offtarget,98.024,5.05e-123,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1236,ASV3374,Unknown organism,Unknown organism,offtarget,96.443,2.3599999999999999e-116,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1240,ASV3383,Unknown organism,Unknown organism,offtarget,91.5,6.61e-71,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1258,ASV3420,Unknown organism,Unknown organism,offtarget,99.209,5.01e-128,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1262,ASV3428,Unknown organism,Unknown organism,offtarget,90.909,5.2699999999999995e-93,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1267,ASV3438,Unknown organism,Unknown organism,offtarget,94.466,5.1499999999999996e-108,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1278,ASV3460,Unknown organism,Unknown organism,offtarget,92.4,5.23e-98,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1293,ASV3495,Unknown organism,Unknown organism,offtarget,92.4,5.23e-98,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1295,ASV3497,Unknown organism,Unknown organism,offtarget,89.781,2.7099999999999995e-96,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1295,ASV4742,Unknown organism,Unknown organism,offtarget,89.416,1.26e-94,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1295,ASV3497,Unknown organism,Unknown organism,offtarget,89.781,2.7099999999999995e-96,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1302,ASV3515,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1302,ASV3814,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1302,ASV3515,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1306,ASV3522,Unknown organism,Unknown organism,offtarget,95.547,1.11e-109,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1341,ASV3580,Unknown organism,Unknown organism,offtarget,99.206,1.8e-127,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1349,ASV3592,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1364,ASV3628,Unknown organism,Unknown organism,offtarget,95.257,2.38e-111,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1375,ASV3648,Unknown organism,Unknown organism,offtarget,96.838,5.079999999999999e-118,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1404,ASV3707,Unknown organism,Unknown organism,offtarget,99.267,4.25e-139,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1432,ASV3763,Unknown organism,Unknown organism,offtarget,96.887,3.09e-120,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1477,ASV3860,Unknown organism,Unknown organism,offtarget,97.233,1.0899999999999997e-119,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1478,ASV3861,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1491,ASV3879,Unknown organism,Unknown organism,offtarget,96.838,5.079999999999999e-118,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1530,ASV3960,Unknown organism,Unknown organism,offtarget,89.494,5.37e-88,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1556,ASV4009,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1560,ASV4016,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1569,ASV4028,Unknown organism,Unknown organism,offtarget,88.672,1.16e-84,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1572,ASV4033,Unknown organism,Unknown organism,offtarget,94.715,3.1e-105,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1573,ASV4035,Unknown organism,Unknown organism,offtarget,100,1.4099999999999999e-133,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1578,ASV4042,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1583,ASV4051,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1583,ASV4834,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1583,ASV4051,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1601,ASV4075,Unknown organism,Unknown organism,offtarget,90.698,5.3299999999999995e-93,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1606,ASV4087,Unknown organism,Unknown organism,offtarget,95.703,1.11e-114,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1635,ASV4126,Unknown organism,Unknown organism,offtarget,98.438,2.36e-126,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1643,ASV4136,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1649,ASV4144,Unknown organism,Unknown organism,offtarget,100,6.46e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1656,ASV4154,Unknown organism,Unknown organism,offtarget,96.296,8.56e-111,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1659,ASV4158,Unknown organism,Unknown organism,offtarget,88.755,2.48e-81,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1664,ASV4169,Unknown organism,Unknown organism,offtarget,93.307,5.19e-103,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1673,ASV4183,Unknown organism,Unknown organism,offtarget,98.828,5.079999999999999e-128,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1674,ASV4184,Unknown organism,Unknown organism,offtarget,99.219,1.0899999999999998e-129,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1681,ASV4196,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1683,ASV4198,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1685,ASV4201,Unknown organism,Unknown organism,offtarget,91.6,1.13e-94,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1694,ASV4213,Unknown organism,Unknown organism,offtarget,97.251,4.46e-139,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1695,ASV4215,Unknown organism,Unknown organism,offtarget,99.219,1.0899999999999998e-129,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1696,ASV4218,Unknown organism,Unknown organism,offtarget,92.607,6.83e-102,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1703,ASV4227,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1707,ASV4231,Unknown organism,Unknown organism,offtarget,98.814,2.3299999999999998e-126,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1714,ASV4243,Unknown organism,Unknown organism,offtarget,94.048,8.629999999999999e-106,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1734,ASV4276,Unknown organism,Unknown organism,offtarget,90.734,1.16e-94,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1751,ASV4300,Unknown organism,Unknown organism,offtarget,91.016,1.15e-94,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1752,ASV4301,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1779,ASV4339,Unknown organism,Unknown organism,offtarget,99.611,6.549999999999999e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1784,ASV4349,Unknown organism,Unknown organism,offtarget,94.094,6.699999999999999e-107,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1791,ASV4357,Unknown organism,Unknown organism,offtarget,86.275,5.49e-73,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1792,ASV4358,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1799,ASV4371,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1804,ASV4378,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1823,ASV4407,Unknown organism,Unknown organism,offtarget,98.828,5.079999999999999e-128,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1835,ASV4424,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1854,ASV4452,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1857,ASV4456,Unknown organism,Unknown organism,offtarget,96.575,2.69e-136,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1861,ASV4464,Unknown organism,Unknown organism,offtarget,93.676,1.1199999999999998e-104,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1862,ASV4465,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1873,ASV4480,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1875,ASV4483,Unknown organism,Unknown organism,offtarget,99.313,4.39e-149,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1885,ASV4498,Unknown organism,Unknown organism,offtarget,99.315,1.23e-149,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1890,ASV4509,Unknown organism,Unknown organism,offtarget,99.219,1.0899999999999998e-129,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1891,ASV4510,Unknown organism,Unknown organism,offtarget,100,6.519999999999999e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1902,ASV4533,Unknown organism,Unknown organism,offtarget,98.814,2.3299999999999998e-126,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1910,ASV4543,Unknown organism,Unknown organism,offtarget,97.233,1.0899999999999997e-119,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1916,ASV4550,Unknown organism,Unknown organism,offtarget,97.233,1.0899999999999997e-119,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1919,ASV4554,Unknown organism,Unknown organism,offtarget,90.323,5.3e-88,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1927,ASV4566,Unknown organism,Unknown organism,offtarget,95.703,1.11e-114,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1930,ASV4569,Unknown organism,Unknown organism,offtarget,95.312,5.19e-113,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1930,ASV4661,Unknown organism,Unknown organism,offtarget,94.922,2.41e-111,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1930,ASV4569,Unknown organism,Unknown organism,offtarget,95.312,5.19e-113,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1931,ASV4570,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1935,ASV4578,Unknown organism,Unknown organism,offtarget,96.703,2.01e-127,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1942,ASV4589,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1944,ASV4591,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1945,ASV4593,Unknown organism,Unknown organism,offtarget,92.913,6.8e-102,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1946,ASV4594,Unknown organism,Unknown organism,offtarget,97.251,4.46e-139,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1955,ASV4608,Unknown organism,Unknown organism,offtarget,95.703,1.11e-114,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1957,ASV4611,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1959,ASV4613,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1970,ASV4628,Unknown organism,Unknown organism,offtarget,95.312,5.19e-113,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu1976,ASV4636,Unknown organism,Unknown organism,offtarget,89.062,2.5e-86,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2009,ASV4676,Unknown organism,Unknown organism,offtarget,99.603,3.8699999999999994e-129,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2012,ASV4679,Unknown organism,Unknown organism,offtarget,98.828,5.079999999999999e-128,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2017,ASV4685,Unknown organism,Unknown organism,offtarget,91.373,3.16e-95,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2020,ASV4688,Unknown organism,Unknown organism,offtarget,100,1.4099999999999999e-133,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2022,ASV4690,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2036,ASV4709,Unknown organism,Unknown organism,offtarget,96.429,8.5e-116,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2047,ASV4725,Unknown organism,Unknown organism,offtarget,98.901,1.98e-137,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2056,ASV4735,Unknown organism,Unknown organism,offtarget,92.933,1.25e-114,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2061,ASV4741,Unknown organism,Unknown organism,offtarget,90.157,1.1399999999999999e-89,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2068,ASV4749,Unknown organism,Unknown organism,offtarget,96.429,8.5e-116,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2069,ASV4750,Unknown organism,Unknown organism,offtarget,92.188,1.14e-99,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2070,ASV4751,Unknown organism,Unknown organism,offtarget,98.419,1.08e-124,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2077,ASV4759,Unknown organism,Unknown organism,offtarget,93.281,5.19e-103,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2097,ASV4779,Unknown organism,Unknown organism,offtarget,87.952,5.38e-78,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2100,ASV4782,Unknown organism,Unknown organism,offtarget,96.918,5.79e-138,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2103,ASV4785,Unknown organism,Unknown organism,offtarget,99.209,5.01e-128,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2105,ASV4790,Unknown organism,Unknown organism,offtarget,96.047,1.1e-114,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2108,ASV4793,Unknown organism,Unknown organism,offtarget,93.774,2.4299999999999994e-106,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2111,ASV4796,Unknown organism,Unknown organism,offtarget,86.923,2.54e-76,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,offtarget,motu2115,ASV4801,Unknown organism,Unknown organism,offtarget,98.814,2.3299999999999998e-126,NA,NA,NA,NA,NA,NA,NA
