sample_id,treatment,motu,reads_raw,found_taxa,common_name,site_code,region_name,region_code,decimal_latitude,decimal_longitude,genus,family,order,class,asv,rank,found_taxa_asv,common_name_asv,rank_asv,identity_percentage,evalue,kingdom,phylum,freshwater_only,motu_pa,sample_collection_date,collection_time,filter_time,extraction_blank,volume_filtered,year,sample_notes,location_name,personnel,swell_m,salinity_psu,temperature_c,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,region_name_label,region_code_label,seq_method,sample_box,pcr_blank
pecoe-1466,Field blank,motu163,2,Unknown bacteria,Bacteria,JN_FC,AK_JN,AK_JN,58.33234,-134.61055,NA,NA,NA,NA,ASV334,offtarget,Unknown bacteria,Bacteria,offtarget,96.875,1.1099999999999995e-119,Bacteria,NA,NA,1,2024-07-28,NA,14:19:00,exblank_2024_084,1000,2024,; xn tech: SC; xn date: 2025-04-07; xn notes: ; filtration comments:  ; tech:,Fish Creek,"Julie Schram, Matt Hart, Sebastian Schram",0-0.5,10.8,14.3,by_foot,1,present,"long patchy aggregtion ~3m wide, follows fw channel up beach; seagrass ~0.5m lng","perpendicular to shore, working towards shore, samples ~10m apart at consistent depth of ~1m",NA,"Juneau Region, Alaska","Juneau Region, Alaska",NA,Box 4,negpcr-2024-2
pecoe-1466,Field blank,motu268,21,Bacteria,Bacteria,JN_FC,AK_JN,AK_JN,58.33234,-134.61055,NA,NA,NA,NA,ASV653,offtarget,Bacteria,Bacteria,offtarget,85.385,1.19e-69,Bacteria,NA,NA,1,2024-07-28,NA,14:19:00,exblank_2024_084,1000,2024,; xn tech: SC; xn date: 2025-04-07; xn notes: ; filtration comments:  ; tech:,Fish Creek,"Julie Schram, Matt Hart, Sebastian Schram",0-0.5,10.8,14.3,by_foot,1,present,"long patchy aggregtion ~3m wide, follows fw channel up beach; seagrass ~0.5m lng","perpendicular to shore, working towards shore, samples ~10m apart at consistent depth of ~1m",NA,"Juneau Region, Alaska","Juneau Region, Alaska",NA,Box 4,negpcr-2024-2
pecoe-1466,Field blank,motu268,21,Bacteria,Bacteria,JN_FC,AK_JN,AK_JN,58.33234,-134.61055,NA,NA,NA,NA,ASV653,offtarget,Bacteria,Bacteria,offtarget,85.385,1.19e-69,Bacteria,NA,NA,1,2024-07-28,NA,14:19:00,exblank_2024_084,1000,2024,; xn tech: SC; xn date: 2025-04-07; xn notes: ; filtration comments:  ; tech:,Fish Creek,"Julie Schram, Matt Hart, Sebastian Schram",0-0.5,10.8,14.3,by_foot,1,present,"long patchy aggregtion ~3m wide, follows fw channel up beach; seagrass ~0.5m lng","perpendicular to shore, working towards shore, samples ~10m apart at consistent depth of ~1m",NA,"Juneau Region, Alaska","Juneau Region, Alaska",NA,Box 4,negpcr-2024-2
pecoe-1466,Field blank,motu283,312,Cyanobacteriota,Bacteria,JN_FC,AK_JN,AK_JN,58.33234,-134.61055,NA,NA,NA,NA,ASV710,offtarget,Cyanobacteriota,Bacteria,offtarget,87.209,5.45e-78,Bacteria,Cyanobacteriota,NA,1,2024-07-28,NA,14:19:00,exblank_2024_084,1000,2024,; xn tech: SC; xn date: 2025-04-07; xn notes: ; filtration comments:  ; tech:,Fish Creek,"Julie Schram, Matt Hart, Sebastian Schram",0-0.5,10.8,14.3,by_foot,1,present,"long patchy aggregtion ~3m wide, follows fw channel up beach; seagrass ~0.5m lng","perpendicular to shore, working towards shore, samples ~10m apart at consistent depth of ~1m",NA,"Juneau Region, Alaska","Juneau Region, Alaska",NA,Box 4,negpcr-2024-2
pecoe-1466,Field blank,motu1376,174,Bacteria,Bacteria,JN_FC,AK_JN,AK_JN,58.33234,-134.61055,NA,NA,NA,NA,ASV3650,offtarget,Bacteria,Bacteria,offtarget,92.188,4.09e-99,Bacteria,NA,NA,1,2024-07-28,NA,14:19:00,exblank_2024_084,1000,2024,; xn tech: SC; xn date: 2025-04-07; xn notes: ; filtration comments:  ; tech:,Fish Creek,"Julie Schram, Matt Hart, Sebastian Schram",0-0.5,10.8,14.3,by_foot,1,present,"long patchy aggregtion ~3m wide, follows fw channel up beach; seagrass ~0.5m lng","perpendicular to shore, working towards shore, samples ~10m apart at consistent depth of ~1m",NA,"Juneau Region, Alaska","Juneau Region, Alaska",NA,Box 4,negpcr-2024-2
pecoe-1466,Field blank,motu1295,6,Unknown organism,Unknown organism,JN_FC,AK_JN,AK_JN,58.33234,-134.61055,NA,NA,NA,NA,ASV4742,offtarget,Unknown organism,Unknown organism,offtarget,89.416,1.26e-94,NA,NA,NA,1,2024-07-28,NA,14:19:00,exblank_2024_084,1000,2024,; xn tech: SC; xn date: 2025-04-07; xn notes: ; filtration comments:  ; tech:,Fish Creek,"Julie Schram, Matt Hart, Sebastian Schram",0-0.5,10.8,14.3,by_foot,1,present,"long patchy aggregtion ~3m wide, follows fw channel up beach; seagrass ~0.5m lng","perpendicular to shore, working towards shore, samples ~10m apart at consistent depth of ~1m",NA,"Juneau Region, Alaska","Juneau Region, Alaska",NA,Box 4,negpcr-2024-2
pecoe-1466,Field blank,motu2201,4,Unknown organism,Unknown organism,JN_FC,AK_JN,AK_JN,58.33234,-134.61055,NA,NA,NA,NA,ASV4896,offtarget,Unknown organism,Unknown organism,offtarget,90.234,2.48e-91,NA,NA,NA,1,2024-07-28,NA,14:19:00,exblank_2024_084,1000,2024,; xn tech: SC; xn date: 2025-04-07; xn notes: ; filtration comments:  ; tech:,Fish Creek,"Julie Schram, Matt Hart, Sebastian Schram",0-0.5,10.8,14.3,by_foot,1,present,"long patchy aggregtion ~3m wide, follows fw channel up beach; seagrass ~0.5m lng","perpendicular to shore, working towards shore, samples ~10m apart at consistent depth of ~1m",NA,"Juneau Region, Alaska","Juneau Region, Alaska",NA,Box 4,negpcr-2024-2
pecoe-1471,Field blank,motu2381,3,Unknown organism,Unknown organism,NC_RB,CA_SF,CA_NCb,37.87382,-122.49199,NA,NA,NA,NA,ASV5085,offtarget,Unknown organism,Unknown organism,offtarget,94.488,1.45e-108,NA,NA,NA,1,2024-08-07,NA,09:30:00,exblank_2024_076,1000,2024,; xn tech: SC; xn date: 2025-03-16; xn notes: ; filtration comments:  ; tech:,Richardson Bay,"Margot Buchbinder, Sebastian Garcia, Josie Collier",0-0.5,32,20.2,by_foot,1.2,present,"healthy looking plants, tall (at surface)","start at GPS point, go in ~10m intervals to the ~NNW (against ebb tide)",NA,"San Francisco Bay, California","San Francisco Bay 1, California",NA,Box 3,negpcr-2024-2
pecoe-1481,Field blank,motu11,3,Oncorhynchus,Salmon species,NC_PM,CA_SF,CA_NCb,37.94617,-122.41955,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,ASV11,genus,Oncorhynchus keta,Chum salmon,species,100,7.31e-85,Eukaryota,Chordata,0,1,2024-08-08,NA,09:52:00,exblank_2024_076,1000,2024,; xn tech: SC; xn date: 2025-03-16; xn notes: ; filtration comments:  ; tech:,Point Molate,"Margot Buchbinder, Becca Morris",0-0.5,28.1,18.1,by_foot,1.2,present,"large, leahty plants, patchy, epiphytized",Transect starts at GPS point and continues parallel to shore (~SSE) points 10-15m apart,NA,"San Francisco Bay, California","San Francisco Bay 1, California",NA,Box 3,negpcr-2024-2
pecoe-1481,Field blank,motu11,3,Oncorhynchus,Salmon species,NC_PM,CA_SF,CA_NCb,37.94617,-122.41955,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,ASV11,genus,Oncorhynchus keta,Chum salmon,species,100,7.31e-85,Eukaryota,Chordata,0,1,2024-08-08,NA,09:52:00,exblank_2024_076,1000,2024,; xn tech: SC; xn date: 2025-03-16; xn notes: ; filtration comments:  ; tech:,Point Molate,"Margot Buchbinder, Becca Morris",0-0.5,28.1,18.1,by_foot,1.2,present,"large, leahty plants, patchy, epiphytized",Transect starts at GPS point and continues parallel to shore (~SSE) points 10-15m apart,NA,"San Francisco Bay, California","San Francisco Bay 1, California",NA,Box 3,negpcr-2024-2
pecoe-1481,Field blank,motu48,413303,Acanthogobius flavimanus,Yellowfin goby,NC_PM,CA_SF,CA_NCb,37.94617,-122.41955,Acanthogobius,Gobiidae,Gobiiformes,Teleostei,ASV52,species,Acanthogobius flavimanus,Yellowfin goby,species,100,9.32e-84,Eukaryota,Chordata,0,1,2024-08-08,NA,09:52:00,exblank_2024_076,1000,2024,; xn tech: SC; xn date: 2025-03-16; xn notes: ; filtration comments:  ; tech:,Point Molate,"Margot Buchbinder, Becca Morris",0-0.5,28.1,18.1,by_foot,1.2,present,"large, leahty plants, patchy, epiphytized",Transect starts at GPS point and continues parallel to shore (~SSE) points 10-15m apart,NA,"San Francisco Bay, California","San Francisco Bay 1, California",NA,Box 3,negpcr-2024-2
pecoe-1481,Field blank,motu48,413303,Acanthogobius flavimanus,Yellowfin goby,NC_PM,CA_SF,CA_NCb,37.94617,-122.41955,Acanthogobius,Gobiidae,Gobiiformes,Teleostei,ASV52,species,Acanthogobius flavimanus,Yellowfin goby,species,100,9.32e-84,Eukaryota,Chordata,0,1,2024-08-08,NA,09:52:00,exblank_2024_076,1000,2024,; xn tech: SC; xn date: 2025-03-16; xn notes: ; filtration comments:  ; tech:,Point Molate,"Margot Buchbinder, Becca Morris",0-0.5,28.1,18.1,by_foot,1.2,present,"large, leahty plants, patchy, epiphytized",Transect starts at GPS point and continues parallel to shore (~SSE) points 10-15m apart,NA,"San Francisco Bay, California","San Francisco Bay 1, California",NA,Box 3,negpcr-2024-2
pecoe-1481,Field blank,motu154,6,Unknown organism,Unknown organism,NC_PM,CA_SF,CA_NCb,37.94617,-122.41955,NA,NA,NA,NA,ASV716,offtarget,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,1,2024-08-08,NA,09:52:00,exblank_2024_076,1000,2024,; xn tech: SC; xn date: 2025-03-16; xn notes: ; filtration comments:  ; tech:,Point Molate,"Margot Buchbinder, Becca Morris",0-0.5,28.1,18.1,by_foot,1.2,present,"large, leahty plants, patchy, epiphytized",Transect starts at GPS point and continues parallel to shore (~SSE) points 10-15m apart,NA,"San Francisco Bay, California","San Francisco Bay 1, California",NA,Box 3,negpcr-2024-2
pecoe-1481,Field blank,motu1506,7,Bacteria,Bacteria,NC_PM,CA_SF,CA_NCb,37.94617,-122.41955,NA,NA,NA,NA,ASV3915,offtarget,Bacteria,Bacteria,offtarget,96.094,2.4e-116,Bacteria,Cyanobacteriota,NA,1,2024-08-08,NA,09:52:00,exblank_2024_076,1000,2024,; xn tech: SC; xn date: 2025-03-16; xn notes: ; filtration comments:  ; tech:,Point Molate,"Margot Buchbinder, Becca Morris",0-0.5,28.1,18.1,by_foot,1.2,present,"large, leahty plants, patchy, epiphytized",Transect starts at GPS point and continues parallel to shore (~SSE) points 10-15m apart,NA,"San Francisco Bay, California","San Francisco Bay 1, California",NA,Box 3,negpcr-2024-2
pecoe-1481,Field blank,motu2094,16,Unknown bacteria,Bacteria,NC_PM,CA_SF,CA_NCb,37.94617,-122.41955,NA,NA,NA,NA,ASV4776,offtarget,Unknown bacteria,Bacteria,offtarget,98.776,6.61e-122,Bacteria,NA,NA,1,2024-08-08,NA,09:52:00,exblank_2024_076,1000,2024,; xn tech: SC; xn date: 2025-03-16; xn notes: ; filtration comments:  ; tech:,Point Molate,"Margot Buchbinder, Becca Morris",0-0.5,28.1,18.1,by_foot,1.2,present,"large, leahty plants, patchy, epiphytized",Transect starts at GPS point and continues parallel to shore (~SSE) points 10-15m apart,NA,"San Francisco Bay, California","San Francisco Bay 1, California",NA,Box 3,negpcr-2024-2
pecoe-1481,Field blank,motu2288,3,Unknown organism,Unknown organism,NC_PM,CA_SF,CA_NCb,37.94617,-122.41955,NA,NA,NA,NA,ASV4989,offtarget,Unknown organism,Unknown organism,offtarget,90.945,5.329999999999998e-93,NA,NA,NA,1,2024-08-08,NA,09:52:00,exblank_2024_076,1000,2024,; xn tech: SC; xn date: 2025-03-16; xn notes: ; filtration comments:  ; tech:,Point Molate,"Margot Buchbinder, Becca Morris",0-0.5,28.1,18.1,by_foot,1.2,present,"large, leahty plants, patchy, epiphytized",Transect starts at GPS point and continues parallel to shore (~SSE) points 10-15m apart,NA,"San Francisco Bay, California","San Francisco Bay 1, California",NA,Box 3,negpcr-2024-2
pecoe-1494,Field blank,motu1920,1,Unknown bacteria,Bacteria,MB_CB,CA_MB,CA_MB,35.37211,-120.86052,NA,NA,NA,NA,ASV4555,offtarget,Unknown bacteria,Bacteria,offtarget,100,6.57e-127,Bacteria,NA,NA,1,2024-07-12,NA,09:41:00,exblank_2024_080,1000,2024,; xn tech: SC; xn date: 2025-03-26; xn notes: ; filtration comments:  ; tech:,Coleman Beach,"K. Twist, A. Mortensen",0-0.5,33,15,by_foot,1-1.5,present,sampled in eelgrass bed,"Started at GPS coordinates; headed East to West starting closest to beach then heading towards harbour mouth. Samples 10m apart, consistent depth.",NA,"Morro Bay, California","Morro Bay, California",NA,Box 3,negpcr-2024-2
pecoe-1505,Field blank,motu676,3,Unknown organism,Unknown organism,CC_GOG1,BC_CC,BC_CC,51.92338,-128.46883,NA,NA,NA,NA,ASV1899,offtarget,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,1,2024-07-07,NA,14:41:00,exblank_2024_070,1000,2024,; xn tech: SC; xn date: 2025-02-28; xn notes: ; filtration comments:  ; tech:,Duck Island,"Carolyn, Rumer, Krystal, Luba, Margot",0-0.5,31,13,by_boat,1-1.8,present,"continuous seagreass bed 80% cover, medium density",NA,NA,Central Coast British Columbia,Central Coast British Columbia,NA,Box 2,negpcr-2024-2
pecoe-1505,Field blank,motu957,104,Brucellaceae,Bacteria,CC_GOG1,BC_CC,BC_CC,51.92338,-128.46883,Brucella,Brucellaceae,Hyphomicrobiales,Alphaproteobacteria,ASV2703,offtarget,Brucellaceae,Bacteria,offtarget,92.218,1.14e-99,Bacteria,Pseudomonadota,NA,1,2024-07-07,NA,14:41:00,exblank_2024_070,1000,2024,; xn tech: SC; xn date: 2025-02-28; xn notes: ; filtration comments:  ; tech:,Duck Island,"Carolyn, Rumer, Krystal, Luba, Margot",0-0.5,31,13,by_boat,1-1.8,present,"continuous seagreass bed 80% cover, medium density",NA,NA,Central Coast British Columbia,Central Coast British Columbia,NA,Box 2,negpcr-2024-2
pecoe-1506,Field blank,motu2440,1,Unknown bacteria,Bacteria,LA_LN,CA_LA,CA_LA,33.602146,-117.882643,NA,NA,NA,NA,ASV5144,offtarget,Unknown bacteria,Bacteria,offtarget,97.491,5.499999999999999e-133,Bacteria,NA,NA,1,2024-07-09,NA,12:31:00,exblank_2024_075,800,2024,; xn tech: SC; xn date: 2025-03-13; xn notes: ; filtration comments:  ; tech:,Lower Newport Bay,"Sophie, Tessa, Rebeka, Andrea, Kirra, Mia, Dr. B.",0-0.5,35.2,22.3,by_foot,1.5,present,"~0.5m tall, fairly dense at 1m depth","from jetty towards Northeast, last two a little deeper, 10m apart",NA,"Los Angeles, California","Los Angeles, California",NA,Box 3,negpcr-2024-2
pecoe-1521,Field blank,motu2154,16,Unknown organism,Unknown organism,LA_AB,CA_LA,CA_LA,33.756244,-118.131133,NA,NA,NA,NA,ASV4844,offtarget,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,1,2024-07-16,NA,10:52:00,exblank_2024_077,800,2024,; xn tech: SC; xn date: 2025-03-17; xn notes: ; filtration comments:  ; tech:,Alamitos Bay,"Tessa, Rebeka, Andrea, Kirra, Mia",0.5-1,35.2,22.5,by_foot,1-2,present,"patchy, sparse to dense, long, full","10m apart, consistent depth",NA,"Los Angeles, California","Los Angeles, California",NA,Box 3,negpcr-2024-2
pecoe-1526,Field blank,motu4,5,Atherinopsis californiensis,Jack silverside,LA_JD,CA_LA,CA_LA,33.762067,-118.119511,Atherinopsis,Atherinidae,Atheriniformes,Teleostei,ASV4,species,Atherinopsis,Atherinopsis silverside species,genus,95.858,1.23e-72,Eukaryota,Chordata,0,1,2024-07-18,NA,11:11:00,exblank_2024_075,700,2024,; xn tech: SC; xn date: 2025-03-13; xn notes: ; filtration comments:  ; tech:,Jack Dunster Reserve,"Sophie, Tessa, Rebeka, Andrea, Kirra, Mia",0.5-1,34.9,22.6,by_foot,1.5,present,"patchy, then becomes thick, tall 0.5-1m height in some areas","10m apart, consistent depth",NA,"Los Angeles, California","Los Angeles, California",NA,Box 3,negpcr-2024-2
pecoe-1526,Field blank,motu4,5,Atherinopsis californiensis,Jack silverside,LA_JD,CA_LA,CA_LA,33.762067,-118.119511,Atherinopsis,Atherinidae,Atheriniformes,Teleostei,ASV4,species,Atherinopsis,Atherinopsis silverside species,genus,95.858,1.23e-72,Eukaryota,Chordata,0,1,2024-07-18,NA,11:11:00,exblank_2024_075,700,2024,; xn tech: SC; xn date: 2025-03-13; xn notes: ; filtration comments:  ; tech:,Jack Dunster Reserve,"Sophie, Tessa, Rebeka, Andrea, Kirra, Mia",0.5-1,34.9,22.6,by_foot,1.5,present,"patchy, then becomes thick, tall 0.5-1m height in some areas","10m apart, consistent depth",NA,"Los Angeles, California","Los Angeles, California",NA,Box 3,negpcr-2024-2
pecoe-1526,Field blank,motu935,146,Unknown organism,Unknown organism,LA_JD,CA_LA,CA_LA,33.762067,-118.119511,NA,NA,NA,NA,ASV2646,offtarget,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,1,2024-07-18,NA,11:11:00,exblank_2024_075,700,2024,; xn tech: SC; xn date: 2025-03-13; xn notes: ; filtration comments:  ; tech:,Jack Dunster Reserve,"Sophie, Tessa, Rebeka, Andrea, Kirra, Mia",0.5-1,34.9,22.6,by_foot,1.5,present,"patchy, then becomes thick, tall 0.5-1m height in some areas","10m apart, consistent depth",NA,"Los Angeles, California","Los Angeles, California",NA,Box 3,negpcr-2024-2
pecoe-1526,Field blank,motu935,146,Unknown organism,Unknown organism,LA_JD,CA_LA,CA_LA,33.762067,-118.119511,NA,NA,NA,NA,ASV2646,offtarget,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,1,2024-07-18,NA,11:11:00,exblank_2024_075,700,2024,; xn tech: SC; xn date: 2025-03-13; xn notes: ; filtration comments:  ; tech:,Jack Dunster Reserve,"Sophie, Tessa, Rebeka, Andrea, Kirra, Mia",0.5-1,34.9,22.6,by_foot,1.5,present,"patchy, then becomes thick, tall 0.5-1m height in some areas","10m apart, consistent depth",NA,"Los Angeles, California","Los Angeles, California",NA,Box 3,negpcr-2024-2
pecoe-1531,Field blank,motu2441,1,No BLAST hit,No BLAST hit,PS_SH,WA_PS,WA_PSa,48.504952,-122.672569,NA,NA,NA,NA,ASV5145,NA,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,1,2024-07-18,NA,11:53:00,exblank_2024_064,600,2024,did not open at field site; xn tech: AC; xn date: 2025-02-07; xn notes: ; filtration comments:  ; tech:,Ship Harbour,Sobocinsky,0-0.5,27.3,14.6,by_foot,1,present,NA,see diagram on datasheet,NA,"Puget Sound & Padilla Bay, Washington","Padilla Bay, Washington",NA,BOX1,negpcr-2024-2
pecoe-1536,Field blank,motu217,8360,Unknown bacteria,Bacteria,PS_BV,WA_PS,WA_PSa,48.4874467,-122.4832919,NA,NA,NA,NA,ASV477,offtarget,Unknown bacteria,Bacteria,offtarget,96.484,5.1499999999999985e-118,Bacteria,NA,NA,1,2024-07-19,NA,11:00:00,exblank_2024_075,600,2024,tap water; xn tech: SC; xn date: 2025-03-13; xn notes: ; filtration comments:  ; tech:,Bayview,"Sobocinsky, Tulloch, Grealish",0-0.5,27.7,20.8,by_foot,0.75,present,"patchy zone, marina, same zone, japonica nearer to shore",see diagram on datasheet,"fish seen: stickleback, pipefish, flatfish (juvenile English sole?)","Puget Sound & Padilla Bay, Washington","Padilla Bay, Washington",NA,Box 3,negpcr-2024-3
pecoe-1536,Field blank,motu482,282,Unknown bacteria,Bacteria,PS_BV,WA_PS,WA_PSa,48.4874467,-122.4832919,NA,NA,NA,NA,ASV1319,offtarget,Unknown bacteria,Bacteria,offtarget,99.609,2.35e-131,Bacteria,NA,NA,1,2024-07-19,NA,11:00:00,exblank_2024_075,600,2024,tap water; xn tech: SC; xn date: 2025-03-13; xn notes: ; filtration comments:  ; tech:,Bayview,"Sobocinsky, Tulloch, Grealish",0-0.5,27.7,20.8,by_foot,0.75,present,"patchy zone, marina, same zone, japonica nearer to shore",see diagram on datasheet,"fish seen: stickleback, pipefish, flatfish (juvenile English sole?)","Puget Sound & Padilla Bay, Washington","Padilla Bay, Washington",NA,Box 3,negpcr-2024-3
pecoe-1536,Field blank,motu2063,27,Unknown bacteria,Bacteria,PS_BV,WA_PS,WA_PSa,48.4874467,-122.4832919,NA,NA,NA,NA,ASV4744,offtarget,Unknown bacteria,Bacteria,offtarget,97.255,8.559999999999998e-121,Bacteria,NA,NA,1,2024-07-19,NA,11:00:00,exblank_2024_075,600,2024,tap water; xn tech: SC; xn date: 2025-03-13; xn notes: ; filtration comments:  ; tech:,Bayview,"Sobocinsky, Tulloch, Grealish",0-0.5,27.7,20.8,by_foot,0.75,present,"patchy zone, marina, same zone, japonica nearer to shore",see diagram on datasheet,"fish seen: stickleback, pipefish, flatfish (juvenile English sole?)","Puget Sound & Padilla Bay, Washington","Padilla Bay, Washington",NA,Box 3,negpcr-2024-3
pecoe-1536,Field blank,motu2214,11,Unknown bacteria,Bacteria,PS_BV,WA_PS,WA_PSa,48.4874467,-122.4832919,NA,NA,NA,NA,ASV4910,offtarget,Unknown bacteria,Bacteria,offtarget,96.094,2.4e-116,Bacteria,NA,NA,1,2024-07-19,NA,11:00:00,exblank_2024_075,600,2024,tap water; xn tech: SC; xn date: 2025-03-13; xn notes: ; filtration comments:  ; tech:,Bayview,"Sobocinsky, Tulloch, Grealish",0-0.5,27.7,20.8,by_foot,0.75,present,"patchy zone, marina, same zone, japonica nearer to shore",see diagram on datasheet,"fish seen: stickleback, pipefish, flatfish (juvenile English sole?)","Puget Sound & Padilla Bay, Washington","Padilla Bay, Washington",NA,Box 3,negpcr-2024-3
pecoe-1541,Field blank,motu61,131,No BLAST hit,No BLAST hit,PS_BB,WA_PS,WA_PSa,48.72824,-122.506265,NA,NA,NA,NA,ASV69,NA,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,1,2024-07-22,NA,11:01:00,exblank_2024_074,600,2024,; xn tech: SC; xn date: 2025-03-12; xn notes: ; filtration comments:  ; tech:,Bellingham Bay,"Sobocinsky, Tulloch, Grealish",1-2,22.5,19.3,by_foot,1.25-1.5,present,continuous bed,see diagram on datasheet,NA,"Puget Sound & Padilla Bay, Washington","Padilla Bay, Washington",NA,Box 2,negpcr-2024-3
pecoe-1541,Field blank,motu61,131,No BLAST hit,No BLAST hit,PS_BB,WA_PS,WA_PSa,48.72824,-122.506265,NA,NA,NA,NA,ASV69,NA,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,1,2024-07-22,NA,11:01:00,exblank_2024_074,600,2024,; xn tech: SC; xn date: 2025-03-12; xn notes: ; filtration comments:  ; tech:,Bellingham Bay,"Sobocinsky, Tulloch, Grealish",1-2,22.5,19.3,by_foot,1.25-1.5,present,continuous bed,see diagram on datasheet,NA,"Puget Sound & Padilla Bay, Washington","Padilla Bay, Washington",NA,Box 2,negpcr-2024-3
pecoe-1575,Field blank,motu1,15,Cymatogaster aggregata,Shiner perch,PP_JJ,BC_PP,BC_PP,48.92165,-125.27545,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,ASV1,species,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,Eukaryota,Chordata,0,1,2024-07-26,NA,12:53:00,exblank_2024_083,1000,2024,; xn tech: SC; xn date: 2025-04-03; xn notes: ; filtration comments:  ; tech:,Jaques-Jarvis Lagoon,"Yakimishyn, Jennifer Bohlen, Krista Graham, Crystal",0-0.5,31.8,15.8,by_boat,1.5,present,NA,samples taken ~10m apart parallel to shore over eelgrass meadow,NA,"Pacific Rim Park, British Columbia","Pacific Rim Park, British Columbia",NA,Box 4,negpcr-2024-3
pecoe-1575,Field blank,motu1,15,Cymatogaster aggregata,Shiner perch,PP_JJ,BC_PP,BC_PP,48.92165,-125.27545,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,ASV1,species,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,Eukaryota,Chordata,0,1,2024-07-26,NA,12:53:00,exblank_2024_083,1000,2024,; xn tech: SC; xn date: 2025-04-03; xn notes: ; filtration comments:  ; tech:,Jaques-Jarvis Lagoon,"Yakimishyn, Jennifer Bohlen, Krista Graham, Crystal",0-0.5,31.8,15.8,by_boat,1.5,present,NA,samples taken ~10m apart parallel to shore over eelgrass meadow,NA,"Pacific Rim Park, British Columbia","Pacific Rim Park, British Columbia",NA,Box 4,negpcr-2024-3
