motu,asv,found_taxa,common_name,rank,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only
motu1836,ASV4425,Unknown bacteria,Bacteria,offtarget,99.213,1.4e-128,Bacteria,NA,NA,NA,NA,NA,NA
motu1842,ASV4435,Unknown bacteria,Bacteria,offtarget,97.551,6.57e-117,Bacteria,NA,NA,NA,NA,NA,NA
motu1843,ASV4437,Unknown bacteria,Bacteria,offtarget,98.77,2.3799999999999995e-121,Bacteria,NA,NA,NA,NA,NA,NA
motu1843,ASV4814,Unknown bacteria,Bacteria,offtarget,98.77,2.3799999999999995e-121,Bacteria,NA,NA,NA,NA,NA,NA
motu1843,ASV4885,Unknown bacteria,Bacteria,offtarget,98.77,2.3799999999999995e-121,Bacteria,NA,NA,NA,NA,NA,NA
motu1849,ASV4447,Unknown bacteria,Bacteria,offtarget,100,5.04e-133,Bacteria,NA,NA,NA,NA,NA,NA
motu1850,ASV4448,Unknown bacteria,Bacteria,offtarget,99.184,1.4000000000000001e-123,Bacteria,NA,NA,NA,NA,NA,NA
motu1852,ASV4450,Unknown bacteria,Bacteria,offtarget,96.735,1.42e-113,Bacteria,NA,NA,NA,NA,NA,NA
motu1853,ASV4451,Unknown bacteria,Bacteria,offtarget,97.541,2.4e-116,Bacteria,NA,NA,NA,NA,NA,NA
motu1859,ASV4459,Unknown bacteria,Bacteria,offtarget,96.429,8.509999999999999e-116,Bacteria,NA,NA,NA,NA,NA,NA
motu1860,ASV4461,Unknown bacteria,Bacteria,offtarget,98.814,2.3299999999999998e-126,Bacteria,NA,NA,NA,NA,NA,NA
motu1865,ASV4470,Unknown bacteria,Bacteria,offtarget,100,8.33e-131,Bacteria,NA,NA,NA,NA,NA,NA
motu1871,ASV4478,Unknown bacteria,Bacteria,offtarget,96.063,3.07e-115,Bacteria,NA,NA,NA,NA,NA,NA
motu1872,ASV4479,Unknown bacteria,Unknown bacteria,offtarget,97.571,5.189999999999999e-118,Bacteria,NA,NA,NA,NA,NA,NA
motu1877,ASV4486,Unknown bacteria,Bacteria,offtarget,100,6.48e-127,Bacteria,NA,NA,NA,NA,NA,NA
motu1878,ASV4488,Unknown bacteria,Bacteria,offtarget,100,5.04e-133,Bacteria,NA,NA,NA,NA,NA,NA
motu1886,ASV4503,Unknown bacteria,Bacteria,offtarget,100,1.81e-127,Bacteria,NA,NA,NA,NA,NA,NA
motu1892,ASV4511,Unknown bacteria,Bacteria,offtarget,99.184,1.4000000000000001e-123,Bacteria,NA,NA,NA,NA,NA,NA
motu1894,ASV4517,Unknown bacteria,Bacteria,offtarget,99.213,1.4e-128,Bacteria,NA,NA,NA,NA,NA,NA
motu1896,ASV4520,Unknown bacteria,Bacteria,offtarget,100,5.04e-133,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA
motu1898,ASV4524,Unknown bacteria,Bacteria,offtarget,96.484,1.85e-117,Bacteria,NA,NA,NA,NA,NA,NA
motu1899,ASV4525,Unknown bacteria,Bacteria,offtarget,99.609,2.35e-131,Bacteria,NA,NA,NA,NA,NA,NA
motu1909,ASV4542,Unknown bacteria,Bacteria,offtarget,100,2.31e-131,Bacteria,NA,NA,NA,NA,NA,NA
motu1920,ASV4555,Unknown bacteria,Bacteria,offtarget,100,6.57e-127,Bacteria,NA,NA,NA,NA,NA,NA
motu1921,ASV4556,Unknown bacteria,Bacteria,offtarget,96.863,1.4399999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
motu1926,ASV4563,Unknown bacteria,Unknown bacteria,offtarget,99.18,5.05e-123,Bacteria,NA,NA,NA,NA,NA,NA
motu1936,ASV4579,Unknown bacteria,Bacteria,offtarget,97.551,6.66e-117,Bacteria,NA,NA,NA,NA,NA,NA
motu1938,ASV4583,Unknown bacteria,Bacteria,offtarget,99.209,5.01e-128,Bacteria,NA,NA,NA,NA,NA,NA
motu1939,ASV4584,Unknown bacteria,Bacteria,offtarget,99.219,1.0899999999999998e-129,Bacteria,NA,NA,NA,NA,NA,NA
motu1941,ASV4588,Unknown bacteria,Bacteria,offtarget,100,5.04e-133,Bacteria,NA,NA,NA,NA,NA,NA
motu1948,ASV4597,Unknown bacteria,Bacteria,offtarget,97.233,1.0899999999999997e-119,Bacteria,NA,NA,NA,NA,NA,NA
motu1953,ASV4604,Unknown bacteria,Bacteria,offtarget,100,1.3599999999999997e-55,Bacteria,NA,NA,NA,NA,NA,NA
motu1960,ASV4615,Unknown bacteria,Bacteria,offtarget,99.609,2.35e-131,Bacteria,NA,NA,NA,NA,NA,NA
motu1960,ASV4723,Unknown bacteria,Bacteria,offtarget,99.609,2.35e-131,Bacteria,NA,NA,NA,NA,NA,NA
motu1963,ASV4618,Unknown bacteria,Bacteria,offtarget,99.206,1.8e-127,Bacteria,NA,NA,NA,NA,NA,NA
motu1965,ASV4620,Unknown bacteria,Bacteria,offtarget,98.367,3.08e-120,Bacteria,NA,NA,NA,NA,NA,NA
motu1978,ASV4638,Unknown bacteria,Bacteria,offtarget,100,2.31e-131,Bacteria,NA,NA,NA,NA,NA,NA
motu1982,ASV4644,Unknown bacteria,Bacteria,offtarget,96.484,5.149999999999999e-118,Bacteria,NA,NA,NA,NA,NA,NA
motu1985,ASV4647,Unknown bacteria,Bacteria,offtarget,97.838,6.889999999999999e-87,Bacteria,NA,NA,NA,NA,NA,NA
motu1996,ASV4660,Unknown bacteria,Bacteria,offtarget,99.219,1.0899999999999998e-129,Bacteria,NA,NA,NA,NA,NA,NA
motu1999,ASV4665,Unknown bacteria,Bacteria,offtarget,99.606,1.0799999999999998e-129,Bacteria,NA,NA,NA,NA,NA,NA
motu2000,ASV4667,Unknown bacteria,Bacteria,offtarget,98.419,1.08e-124,Bacteria,NA,NA,NA,NA,NA,NA
motu2001,ASV4668,Unknown bacteria,Bacteria,offtarget,98.367,3.04e-120,Bacteria,NA,NA,NA,NA,NA,NA
motu2006,ASV4673,Unknown bacteria,Bacteria,offtarget,97.628,2.6199999999999995e-121,Bacteria,NA,NA,NA,NA,NA,NA
motu2010,ASV4677,Unknown bacteria,Bacteria,offtarget,99.603,3.8699999999999994e-129,Bacteria,NA,NA,NA,NA,NA,NA
motu2011,ASV4678,Unknown bacteria,Bacteria,offtarget,97.951,5.149999999999999e-118,Bacteria,NA,NA,NA,NA,NA,NA
motu2016,ASV4683,Unknown bacteria,Unknown bacteria,offtarget,100,2.31e-131,Bacteria,NA,NA,NA,NA,NA,NA
motu2018,ASV4686,Unknown bacteria,Bacteria,offtarget,98.347,1.4099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
motu2023,ASV4691,Unknown bacteria,Bacteria,offtarget,99.644,3.2899999999999994e-145,Bacteria,Bacteroidota,NA,NA,NA,NA,NA
motu2035,ASV4708,Unknown bacteria,Bacteria,offtarget,98.419,1.08e-124,Bacteria,NA,NA,NA,NA,NA,NA
motu2039,ASV4713,Unknown bacteria,Bacteria,offtarget,97.211,1.4199999999999997e-118,Bacteria,NA,NA,NA,NA,NA,NA
motu2040,ASV4714,Unknown bacteria,Bacteria,offtarget,98.425,3.03e-125,Bacteria,NA,NA,NA,NA,NA,NA
motu2048,ASV4726,Unknown bacteria,Bacteria,offtarget,97.656,5.11e-123,Bacteria,NA,NA,NA,NA,NA,NA
motu2051,ASV4729,Unknown bacteria,Bacteria,offtarget,100,2.31e-131,Bacteria,NA,NA,NA,NA,NA,NA
motu2052,ASV4730,Unknown bacteria,Bacteria,offtarget,97.143,3.0599999999999997e-115,Bacteria,NA,NA,NA,NA,NA,NA
motu2054,ASV4732,Unknown bacteria,Bacteria,offtarget,96.838,5.079999999999999e-118,Bacteria,NA,NA,NA,NA,NA,NA
motu2062,ASV4743,Unknown bacteria,Bacteria,offtarget,99.187,3.9699999999999995e-124,Bacteria,NA,NA,NA,NA,NA,NA
motu2063,ASV4744,Unknown bacteria,Bacteria,offtarget,97.255,8.559999999999998e-121,Bacteria,NA,NA,NA,NA,NA,NA
motu2064,ASV4745,Unknown bacteria,Bacteria,offtarget,97.945,5.739999999999999e-143,Bacteria,NA,NA,NA,NA,NA,NA
motu2067,ASV4748,Unknown bacteria,Bacteria,offtarget,96.327,2.38e-111,Bacteria,NA,NA,NA,NA,NA,NA
motu2075,ASV4757,Unknown bacteria,Bacteria,offtarget,100,1.81e-127,Bacteria,NA,NA,NA,NA,NA,NA
motu2079,ASV4761,Unknown bacteria,Bacteria,offtarget,96.109,2.4e-116,Bacteria,NA,NA,NA,NA,NA,NA
motu2081,ASV4763,Unknown bacteria,Bacteria,offtarget,96.875,1.1099999999999997e-119,Bacteria,NA,NA,NA,NA,NA,NA
motu2094,ASV4776,Unknown bacteria,Bacteria,offtarget,98.776,6.61e-122,Bacteria,NA,NA,NA,NA,NA,NA
motu2098,ASV4780,Unknown bacteria,Bacteria,offtarget,98.77,2.3799999999999995e-121,Bacteria,NA,NA,NA,NA,NA,NA
motu2101,ASV4783,Unknown bacteria,Bacteria,offtarget,96.327,6.619999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
motu2106,ASV4791,Unknown bacteria,Bacteria,offtarget,98.828,5.079999999999999e-128,Bacteria,NA,NA,NA,NA,NA,NA
motu2110,ASV4795,Unknown bacteria,Bacteria,offtarget,99.592,3.0599999999999996e-125,Bacteria,NA,NA,NA,NA,NA,NA
motu2118,ASV4804,Unknown bacteria,Bacteria,offtarget,100,5.04e-133,Bacteria,NA,NA,NA,NA,NA,NA
motu2120,ASV4806,Unknown bacteria,Bacteria,offtarget,98.438,2.36e-126,Bacteria,NA,NA,NA,NA,NA,NA
motu2131,ASV4818,Unknown bacteria,Bacteria,offtarget,100,2.31e-131,Bacteria,NA,NA,NA,NA,NA,NA
motu2132,ASV4820,Unknown bacteria,Bacteria,offtarget,97.656,5.11e-123,Bacteria,NA,NA,NA,NA,NA,NA
motu2140,ASV4828,Unknown bacteria,Bacteria,offtarget,99.184,1.42e-123,Bacteria,NA,NA,NA,NA,NA,NA
motu2150,ASV4840,Unknown bacteria,Bacteria,offtarget,96.094,2.4e-116,Bacteria,NA,NA,NA,NA,NA,NA
motu2152,ASV4842,Unknown bacteria,Bacteria,offtarget,98.828,5.079999999999999e-128,Bacteria,NA,NA,NA,NA,NA,NA
motu2153,ASV4843,Unknown bacteria,Bacteria,offtarget,97.959,1.4299999999999999e-118,Bacteria,NA,NA,NA,NA,NA,NA
motu2158,ASV4848,Unknown bacteria,Bacteria,offtarget,97.255,1.0899999999999997e-119,Bacteria,NA,NA,NA,NA,NA,NA
motu2163,ASV4853,Unknown bacteria,Bacteria,offtarget,96.327,6.709999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
motu2166,ASV4856,Unknown bacteria,Bacteria,offtarget,97.26,1.24e-139,Bacteria,NA,NA,NA,NA,NA,NA
motu2170,ASV4860,Unknown bacteria,Bacteria,offtarget,98.367,3.04e-120,Bacteria,NA,NA,NA,NA,NA,NA
motu2171,ASV4861,Unknown bacteria,Bacteria,offtarget,96.761,4.03e-114,Bacteria,NA,NA,NA,NA,NA,NA
motu2178,ASV4870,Unknown bacteria,Bacteria,offtarget,97.628,2.6199999999999995e-121,Bacteria,NA,NA,NA,NA,NA,NA
motu2191,ASV4884,Unknown bacteria,Bacteria,offtarget,98.367,3.04e-120,Bacteria,NA,NA,NA,NA,NA,NA
motu2194,ASV4888,Unknown bacteria,Bacteria,offtarget,96.735,1.42e-113,Bacteria,NA,NA,NA,NA,NA,NA
motu2196,ASV4891,Unknown bacteria,Bacteria,offtarget,98.413,3.9e-124,Bacteria,NA,NA,NA,NA,NA,NA
motu2197,ASV4892,Unknown bacteria,Bacteria,offtarget,96.047,1.1e-114,Bacteria,NA,NA,NA,NA,NA,NA
motu2199,ASV4894,Unknown bacteria,Bacteria,offtarget,96.327,6.709999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
motu2200,ASV4895,Unknown bacteria,Bacteria,offtarget,96.094,2.4e-116,Bacteria,NA,NA,NA,NA,NA,NA
motu2214,ASV4910,Unknown bacteria,Bacteria,offtarget,96.094,2.4e-116,Bacteria,NA,NA,NA,NA,NA,NA
motu2219,ASV4915,Unknown bacteria,Bacteria,offtarget,99.209,5.01e-128,Bacteria,NA,NA,NA,NA,NA,NA
motu2221,ASV4918,Unknown bacteria,Bacteria,offtarget,98.438,2.36e-126,Bacteria,NA,NA,NA,NA,NA,NA
motu2231,ASV4929,Unknown bacteria,Bacteria,offtarget,98.897,7.119999999999999e-137,Bacteria,NA,NA,NA,NA,NA,NA
motu2234,ASV4932,Unknown bacteria,Bacteria,offtarget,97.628,2.3499999999999996e-121,Bacteria,NA,NA,NA,NA,NA,NA
motu2239,ASV4938,Unknown bacteria,Bacteria,offtarget,97.266,2.3799999999999995e-121,Bacteria,NA,NA,NA,NA,NA,NA
motu2245,ASV4944,Unknown bacteria,Bacteria,offtarget,96.838,6.57e-117,Bacteria,NA,NA,NA,NA,NA,NA
motu2251,ASV4950,Unknown bacteria,Bacteria,offtarget,99.184,1.42e-123,Bacteria,NA,NA,NA,NA,NA,NA
motu2271,ASV4972,Unknown bacteria,Bacteria,offtarget,97.638,6.64e-122,Bacteria,NA,NA,NA,NA,NA,NA
motu2272,ASV4973,Unknown bacteria,Bacteria,offtarget,98.047,1.1e-124,Bacteria,NA,NA,NA,NA,NA,NA
motu2305,ASV5006,Unknown bacteria,Bacteria,offtarget,98.095,3.84e-46,Bacteria,NA,NA,NA,NA,NA,NA
motu2378,ASV5079,Unknown bacteria,Bacteria,offtarget,98.276,2.9499999999999997e-52,Bacteria,NA,NA,NA,NA,NA,NA
motu2383,ASV5087,Unknown bacteria,Bacteria,offtarget,98.577,3.31e-140,Bacteria,NA,NA,NA,NA,NA,NA
motu2429,ASV5133,Unknown bacteria,Bacteria,offtarget,98.545,7.059999999999999e-137,Bacteria,NA,NA,NA,NA,NA,NA
motu2440,ASV5144,Unknown bacteria,Bacteria,offtarget,97.491,5.499999999999999e-133,Bacteria,NA,NA,NA,NA,NA,NA
motu171,ASV351,Unknown fungi,Unknown fungi,offtarget,97.222,3.929999999999999e-119,Eukaryota,NA,NA,NA,NA,NA,NA
motu171,ASV1411,Unknown fungi,Unknown fungi,offtarget,97.222,3.929999999999999e-119,Eukaryota,NA,NA,NA,NA,NA,NA
motu1162,ASV3217,Unknown fungi,Unknown fungi,offtarget,98.016,1.8200000000000002e-122,Eukaryota,NA,NA,NA,NA,NA,NA
motu1431,ASV3762,Unknown fungi,Unknown fungi,offtarget,97.656,5.11e-123,Eukaryota,NA,NA,NA,NA,NA,NA
motu1554,ASV4007,Unknown fungi,Unknown fungi,offtarget,97.628,2.3499999999999996e-121,Eukaryota,NA,NA,NA,NA,NA,NA
motu2388,ASV5092,Unknown fungi,Unknown fungi,offtarget,98.047,1.1e-124,Eukaryota,NA,NA,NA,NA,NA,NA
motu115,ASV168,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu115,ASV178,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu115,ASV230,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu115,ASV418,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu115,ASV790,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu115,ASV904,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu115,ASV1376,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu115,ASV2023,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu115,ASV3346,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu115,ASV3954,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu115,ASV4264,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu115,ASV2131,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu115,ASV4195,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu134,ASV241,Unknown organism,Unknown organism,offtarget,99.598,1.8e-127,NA,NA,NA,NA,NA,NA,NA
motu134,ASV3846,Unknown organism,Unknown organism,offtarget,99.598,1.8e-127,NA,NA,NA,NA,NA,NA,NA
motu134,ASV3955,Unknown organism,Unknown organism,offtarget,99.598,1.8e-127,NA,NA,NA,NA,NA,NA,NA
motu146,ASV279,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu146,ASV1556,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu146,ASV2451,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu146,ASV2698,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu154,ASV301,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
motu154,ASV716,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
motu154,ASV958,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
motu154,ASV1536,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
motu159,ASV312,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu159,ASV1054,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu161,ASV329,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu161,ASV1659,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu161,ASV1909,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu161,ASV2114,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu161,ASV2611,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu161,ASV4786,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu161,ASV4592,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu187,ASV391,Unknown organism,Unknown organism,offtarget,97.638,2.3499999999999996e-121,NA,NA,NA,NA,NA,NA,NA
motu190,ASV400,Unknown organism,Unknown organism,offtarget,97.222,3.929999999999999e-119,NA,NA,NA,NA,NA,NA,NA
motu190,ASV4684,Unknown organism,Unknown organism,offtarget,97.222,3.929999999999999e-119,NA,NA,NA,NA,NA,NA,NA
motu194,ASV405,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu194,ASV3199,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu194,ASV3906,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu194,ASV3978,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu194,ASV4334,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu194,ASV4384,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu203,ASV438,Unknown organism,Unknown organism,offtarget,98.814,2.3299999999999998e-126,NA,NA,NA,NA,NA,NA,NA
motu203,ASV2991,Unknown organism,Unknown organism,offtarget,98.814,2.3299999999999998e-126,NA,NA,NA,NA,NA,NA,NA
motu220,ASV495,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu220,ASV707,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu220,ASV3213,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu220,ASV4436,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu226,ASV510,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu226,ASV3845,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu238,ASV557,Unknown organism,Unknown organism,offtarget,98.814,2.3299999999999998e-126,NA,NA,NA,NA,NA,NA,NA
motu241,ASV565,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu241,ASV729,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu241,ASV2173,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu241,ASV3961,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu245,ASV575,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu258,ASV620,Unknown organism,Unknown organism,offtarget,89.494,5.37e-88,NA,NA,NA,NA,NA,NA,NA
motu275,ASV684,Unknown organism,Unknown organism,offtarget,99.209,5.01e-128,NA,NA,NA,NA,NA,NA,NA
motu276,ASV685,Unknown organism,Unknown organism,offtarget,92.49,1.1199999999999998e-99,NA,NA,NA,NA,NA,NA,NA
motu279,ASV689,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu279,ASV1551,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu279,ASV4519,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu281,ASV704,Unknown organism,Unknown organism,offtarget,99.598,1.83e-127,NA,NA,NA,NA,NA,NA,NA
motu286,ASV721,Unknown organism,Unknown organism,offtarget,94.574,1.12e-109,NA,NA,NA,NA,NA,NA,NA
motu287,ASV722,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu287,ASV2272,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu287,ASV3689,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu287,ASV3865,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu287,ASV4557,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu288,ASV727,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu289,ASV730,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu289,ASV2191,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu293,ASV746,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu312,ASV810,Unknown organism,Unknown organism,offtarget,95.652,5.1199999999999997e-113,NA,NA,NA,NA,NA,NA,NA
motu313,ASV812,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
motu313,ASV1609,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
motu313,ASV4623,Unknown organism,Unknown organism,offtarget,100,5.04e-133,NA,NA,NA,NA,NA,NA,NA
motu316,ASV816,Unknown organism,Unknown organism,offtarget,93.6,5.19e-103,NA,NA,NA,NA,NA,NA,NA
motu325,ASV845,Unknown organism,Unknown organism,offtarget,96.047,1.1e-114,NA,NA,NA,NA,NA,NA,NA
motu327,ASV850,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu327,ASV4047,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu335,ASV870,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu338,ASV879,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu338,ASV1263,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu338,ASV1313,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu338,ASV4149,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu341,ASV889,Unknown organism,Unknown organism,offtarget,99.216,1.3899999999999999e-128,NA,NA,NA,NA,NA,NA,NA
motu341,ASV1345,Unknown organism,Unknown organism,offtarget,99.216,1.3899999999999999e-128,NA,NA,NA,NA,NA,NA,NA
motu341,ASV3888,Unknown organism,Unknown organism,offtarget,99.216,1.3899999999999999e-128,NA,NA,NA,NA,NA,NA,NA
motu342,ASV890,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu349,ASV912,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu350,ASV913,Unknown organism,Unknown organism,offtarget,98.814,2.3299999999999998e-126,NA,NA,NA,NA,NA,NA,NA
motu354,ASV922,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
motu354,ASV1285,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
motu354,ASV1451,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
motu370,ASV965,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu373,ASV977,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999998e-129,NA,NA,NA,NA,NA,NA,NA
motu391,ASV1024,Unknown organism,Unknown organism,offtarget,95.257,2.38e-111,NA,NA,NA,NA,NA,NA,NA
motu392,ASV1026,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu392,ASV4458,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,NA,NA,NA,NA,NA,NA
motu394,ASV1032,Unknown organism,Unknown organism,offtarget,93.927,5.19e-103,NA,NA,NA,NA,NA,NA,NA
motu402,ASV1049,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
motu405,ASV1059,Unknown organism,Unknown organism,offtarget,98.814,2.3299999999999998e-126,NA,NA,NA,NA,NA,NA,NA
motu431,ASV1144,Unknown organism,Unknown organism,offtarget,96.443,2.3599999999999999e-116,NA,NA,NA,NA,NA,NA,NA
motu449,ASV1199,Unknown organism,Unknown organism,offtarget,97.211,1.4399999999999998e-118,NA,NA,NA,NA,NA,NA,NA
motu451,ASV1208,Unknown organism,Unknown organism,offtarget,99.609,2.35e-131,NA,NA,NA,NA,NA,NA,NA
motu461,ASV1243,Unknown organism,Unknown organism,offtarget,98.419,1.08e-124,NA,NA,NA,NA,NA,NA,NA
