sample_name,motu,reads_adjust_sample,motu_pa,found_taxa_motu,common_name_motu,rank_motu,location,macroveg_group,macroveg_community,pcr_rep,reads_raw_sample,asv,raw_reads,sample_id,site,date,year,depth,spatial_rep,geo_location_name,experiment,temperature_c_surface,salinity_ppt_surface,p_h_surface,temperature_c_bottom,salinity_ppt_bottom,p_h_bottom,bottom_depth_m,lat,long,substrate,freshwater_input,beach_length,exposure,seed_asv,ctrl_mean,reads_adjust,found_taxa_asv,common_name_asv,rank_asv,kingdom,phylum,class,order,family,genus,freshwater_only
edna0153,motu37,1165,1,Liparis florae,Tidepool snailfish,species,choked grid,seagrass,zostera,rep2,1165,ASV42,1165,edna0153-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,6,choked_grid_b3,grid,NA,NA,NA,NA,NA,NA,7.6,51.67473646,-128.1193545,sand,NA,NA,NA,ASV42,0,1165,Liparis florae,Tidepool snailfish,species,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Liparis,0
edna0153,motu43,573,1,Sebastes nebulosus,China rockfish,species,choked grid,seagrass,zostera,rep2,573,ASV48,573,edna0153-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,6,choked_grid_b3,grid,NA,NA,NA,NA,NA,NA,7.6,51.67473646,-128.1193545,sand,NA,NA,NA,ASV48,0,573,Sebastes nebulosus,China rockfish,species,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0153,motu54,236,1,Artedius lateralis,Smoothhead sculpin,species,choked grid,seagrass,zostera,rep2,236,ASV341,236,edna0153-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,6,choked_grid_b3,grid,NA,NA,NA,NA,NA,NA,7.6,51.67473646,-128.1193545,sand,NA,NA,NA,ASV63,0,236,Artedius lateralis,Smoothhead sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0
edna0153,motu1,18026,1,Clupea pallasii,Pacific herring,species,choked grid,seagrass,zostera,rep3,19056,ASV1,7757,edna0153-rep3,2018_choked-grid_surface,2018-08-24,2018,surface,6,choked_grid_b3,grid,NA,NA,NA,NA,NA,NA,7.6,51.67473646,-128.1193545,sand,NA,NA,NA,ASV1,0,7757,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0153,motu2,4003,1,Cymatogaster aggregata,Shiner perch,species,choked grid,seagrass,zostera,rep3,4350,ASV2,2121,edna0153-rep3,2018_choked-grid_surface,2018-08-24,2018,surface,6,choked_grid_b3,grid,NA,NA,NA,NA,NA,NA,7.6,51.67473646,-128.1193545,sand,NA,NA,NA,ASV2,0,2121,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0153,motu3,2856,1,Ammodytes personatus,Pacific sandlance,species,choked grid,seagrass,zostera,rep3,2858,ASV3,442,edna0153-rep3,2018_choked-grid_surface,2018-08-24,2018,surface,6,choked_grid_b3,grid,NA,NA,NA,NA,NA,NA,7.6,51.67473646,-128.1193545,sand,NA,NA,NA,ASV3,0,442,Ammodytes personatus,Pacific sandlance,species,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0
edna0153,motu4,3219,1,Sebastes,Rockfish species,genus,choked grid,seagrass,zostera,rep3,3219,ASV4,2184,edna0153-rep3,2018_choked-grid_surface,2018-08-24,2018,surface,6,choked_grid_b3,grid,NA,NA,NA,NA,NA,NA,7.6,51.67473646,-128.1193545,sand,NA,NA,NA,ASV4,0,2184,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0153,motu6,2969,1,Hexagrammos decagrammus,Kelp greenling,species,choked grid,seagrass,zostera,rep3,2969,ASV6,1155,edna0153-rep3,2018_choked-grid_surface,2018-08-24,2018,surface,6,choked_grid_b3,grid,NA,NA,NA,NA,NA,NA,7.6,51.67473646,-128.1193545,sand,NA,NA,NA,ASV6,0,1155,Hexagrammos decagrammus,Kelp greenling,species,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0
edna0153,motu9,4105,1,Oncorhynchus kisutch,Coho salmon,species,choked grid,seagrass,zostera,rep3,4105,ASV9,1200,edna0153-rep3,2018_choked-grid_surface,2018-08-24,2018,surface,6,choked_grid_b3,grid,NA,NA,NA,NA,NA,NA,7.6,51.67473646,-128.1193545,sand,NA,NA,NA,ASV9,0,1200,Oncorhynchus kisutch,Coho salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0153,motu8,3274,1,Pleuronectidae,Flatfish family,family,choked grid,seagrass,zostera,rep3,3274,ASV10,2073,edna0153-rep3,2018_choked-grid_surface,2018-08-24,2018,surface,6,choked_grid_b3,grid,NA,NA,NA,NA,NA,NA,7.6,51.67473646,-128.1193545,sand,NA,NA,NA,ASV8,0,2073,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0153,motu12,644,1,Artedius lateralis,Smoothhead sculpin,species,choked grid,seagrass,zostera,rep3,644,ASV13,644,edna0153-rep3,2018_choked-grid_surface,2018-08-24,2018,surface,6,choked_grid_b3,grid,NA,NA,NA,NA,NA,NA,7.6,51.67473646,-128.1193545,sand,NA,NA,NA,ASV13,0,644,Artedius lateralis,Smoothhead sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0
edna0153,motu14,598,1,Oncorhynchus tshawytscha,Chinook salmon,species,choked grid,seagrass,zostera,rep3,598,ASV15,598,edna0153-rep3,2018_choked-grid_surface,2018-08-24,2018,surface,6,choked_grid_b3,grid,NA,NA,NA,NA,NA,NA,7.6,51.67473646,-128.1193545,sand,NA,NA,NA,ASV15,0,598,Oncorhynchus tshawytscha,Chinook salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0153,motu18,642,1,Xiphister,Prickleback species,genus,choked grid,seagrass,zostera,rep3,642,ASV41,642,edna0153-rep3,2018_choked-grid_surface,2018-08-24,2018,surface,6,choked_grid_b3,grid,NA,NA,NA,NA,NA,NA,7.6,51.67473646,-128.1193545,sand,NA,NA,NA,ASV20,0,642,Xiphister,Prickleback species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Xiphister,0
edna0153,motu1,18026,1,Clupea pallasii,Pacific herring,species,choked grid,seagrass,zostera,rep3,19056,ASV267,586,edna0153-rep3,2018_choked-grid_surface,2018-08-24,2018,surface,6,choked_grid_b3,grid,NA,NA,NA,NA,NA,NA,7.6,51.67473646,-128.1193545,sand,NA,NA,NA,ASV1,0,586,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0154,motu1,15923,1,Clupea pallasii,Pacific herring,species,choked grid,seagrass,zostera,rep1,16953,ASV1,4082,edna0154-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV1,1030,3052,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0154,motu4,3884,1,Sebastes,Rockfish species,genus,choked grid,seagrass,zostera,rep1,3884,ASV4,771,edna0154-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV4,0,771,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0154,motu9,1813,1,Oncorhynchus kisutch,Coho salmon,species,choked grid,seagrass,zostera,rep1,1813,ASV9,896,edna0154-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV9,0,896,Oncorhynchus kisutch,Coho salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0154,motu12,453,1,Artedius lateralis,Smoothhead sculpin,species,choked grid,seagrass,zostera,rep1,453,ASV13,453,edna0154-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV13,0,453,Artedius lateralis,Smoothhead sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0
edna0154,motu14,830,1,Oncorhynchus tshawytscha,Chinook salmon,species,choked grid,seagrass,zostera,rep1,830,ASV15,703,edna0154-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV15,0,703,Oncorhynchus tshawytscha,Chinook salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0154,motu16,1438,1,Apodichthys flavidus,Penpoint gunnel,species,choked grid,seagrass,zostera,rep1,1820,ASV17,848,edna0154-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV17,382,466,Apodichthys flavidus,Penpoint gunnel,species,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0
edna0154,motu19,873,1,Citharichthys stigmaeus,Speckled sanddab,species,choked grid,seagrass,zostera,rep1,873,ASV21,835,edna0154-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV21,0,835,Citharichthys stigmaeus,Speckled sanddab,species,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
edna0154,motu31,3921,1,Oncorhynchus gorbuscha,Pink salmon,species,choked grid,seagrass,zostera,rep1,3921,ASV35,1499,edna0154-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV35,0,1499,Oncorhynchus gorbuscha,Pink salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0154,motu41,267,1,Synchirus gilli,Manacled sculpin,species,choked grid,seagrass,zostera,rep1,267,ASV46,267,edna0154-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV46,0,267,Synchirus gilli,Manacled sculpin,species,Animalia,Chordata,Teleostei,Perciformes,Cottidae,Synchirus,0
edna0154,motu49,838,1,Clinocottus globiceps,Mosshead sculpin,species,choked grid,seagrass,zostera,rep1,838,ASV56,838,edna0154-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV56,0,838,Clinocottus globiceps,Mosshead sculpin,species,Animalia,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
edna0154,motu1,15923,1,Clupea pallasii,Pacific herring,species,choked grid,seagrass,zostera,rep1,16953,ASV335,453,edna0154-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV1,0,453,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0154,motu2,3235,1,Cymatogaster aggregata,Shiner perch,species,choked grid,seagrass,zostera,rep1,3235,ASV383,376,edna0154-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV2,0,376,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0154,motu1,15923,1,Clupea pallasii,Pacific herring,species,choked grid,seagrass,zostera,rep2,16953,ASV1,4346,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV1,0,4346,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0154,motu2,3235,1,Cymatogaster aggregata,Shiner perch,species,choked grid,seagrass,zostera,rep2,3235,ASV2,1132,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV2,0,1132,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0154,motu3,1333,1,Ammodytes personatus,Pacific sandlance,species,choked grid,seagrass,zostera,rep2,1335,ASV3,481,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV3,2,479,Ammodytes personatus,Pacific sandlance,species,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0
edna0154,motu4,3884,1,Sebastes,Rockfish species,genus,choked grid,seagrass,zostera,rep2,3884,ASV4,505,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV4,0,505,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0154,motu7,589,1,Leptocottus armatus,Pacific staghorn sculpin,species,choked grid,seagrass,zostera,rep2,589,ASV7,589,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV7,0,589,Leptocottus armatus,Pacific staghorn sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0
edna0154,motu9,1813,1,Oncorhynchus kisutch,Coho salmon,species,choked grid,seagrass,zostera,rep2,1813,ASV9,917,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV9,0,917,Oncorhynchus kisutch,Coho salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0154,motu14,830,1,Oncorhynchus tshawytscha,Chinook salmon,species,choked grid,seagrass,zostera,rep2,830,ASV15,127,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV15,0,127,Oncorhynchus tshawytscha,Chinook salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0154,motu16,1438,1,Apodichthys flavidus,Penpoint gunnel,species,choked grid,seagrass,zostera,rep2,1820,ASV17,534,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV17,0,534,Apodichthys flavidus,Penpoint gunnel,species,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0
edna0154,motu20,66,1,Ophiodon elongatus,Lingcod,species,choked grid,seagrass,zostera,rep2,66,ASV22,66,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV22,0,66,Ophiodon elongatus,Lingcod,species,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Ophiodon,0
edna0154,motu19,873,1,Citharichthys stigmaeus,Speckled sanddab,species,choked grid,seagrass,zostera,rep2,873,ASV28,38,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV21,0,38,Citharichthys stigmaeus,Speckled sanddab,species,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
edna0154,motu31,3921,1,Oncorhynchus gorbuscha,Pink salmon,species,choked grid,seagrass,zostera,rep2,3921,ASV35,1888,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV35,0,1888,Oncorhynchus gorbuscha,Pink salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0154,motu18,742,1,Xiphister,Prickleback species,genus,choked grid,seagrass,zostera,rep2,742,ASV41,742,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV20,0,742,Xiphister,Prickleback species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Xiphister,0
edna0154,motu37,683,1,Liparis florae,Tidepool snailfish,species,choked grid,seagrass,zostera,rep2,683,ASV42,683,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV42,0,683,Liparis florae,Tidepool snailfish,species,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Liparis,0
edna0154,motu16,1438,1,Apodichthys flavidus,Penpoint gunnel,species,choked grid,seagrass,zostera,rep2,1820,ASV49,438,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV17,0,438,Apodichthys flavidus,Penpoint gunnel,species,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0
edna0154,motu66,603,1,Gadus,Cod species,genus,choked grid,seagrass,zostera,rep2,603,ASV90,603,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV82,0,603,Gadus macrocephalus,Pacific cod,species,Eukaryota,Chordata,Teleostei,Gadiformes,Gadidae,Gadus,0
edna0154,motu32,255,1,Gobiesox maeandricus,Northern clingfish,species,choked grid,seagrass,zostera,rep2,255,ASV94,255,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV36,0,255,Gobiesox maeandricus,Northern clingfish,species,Animalia,Chordata,Teleostei,Gobiesociformes,Gobiesocidae,Gobiesox,0
edna0154,motu4,3884,1,Sebastes,Rockfish species,genus,choked grid,seagrass,zostera,rep2,3884,ASV472,277,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV4,0,277,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0154,motu201,173,1,Cymatogaster aggregata,Shiner perch,species,choked grid,seagrass,zostera,rep2,173,ASV612,173,edna0154-rep2,2018_choked-grid_surface,2018-08-24,2018,surface,7,choked_grid_c1,grid,NA,NA,NA,NA,NA,NA,7.3,51.67445702,-128.1202209,sand,NA,NA,NA,ASV612,0,173,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0155,motu1,16698,1,Clupea pallasii,Pacific herring,species,choked grid,seagrass,zostera,rep1,17728,ASV1,4166,edna0155-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,8,choked_grid_c2,grid,11.9,31.57,7.97,10.1,32.97,7.87,7.2,51.67445536,-128.1197971,sand,NA,NA,NA,ASV1,1030,3136,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0155,motu2,6226,1,Cymatogaster aggregata,Shiner perch,species,choked grid,seagrass,zostera,rep1,6505,ASV2,279,edna0155-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,8,choked_grid_c2,grid,11.9,31.57,7.97,10.1,32.97,7.87,7.2,51.67445536,-128.1197971,sand,NA,NA,NA,ASV2,847,0,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0155,motu3,2309,1,Ammodytes personatus,Pacific sandlance,species,choked grid,seagrass,zostera,rep1,2309,ASV3,975,edna0155-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,8,choked_grid_c2,grid,11.9,31.57,7.97,10.1,32.97,7.87,7.2,51.67445536,-128.1197971,sand,NA,NA,NA,ASV3,0,975,Ammodytes personatus,Pacific sandlance,species,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0
edna0155,motu4,1524,1,Sebastes,Rockfish species,genus,choked grid,seagrass,zostera,rep1,1524,ASV4,1524,edna0155-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,8,choked_grid_c2,grid,11.9,31.57,7.97,10.1,32.97,7.87,7.2,51.67445536,-128.1197971,sand,NA,NA,NA,ASV4,0,1524,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0155,motu6,551,1,Hexagrammos decagrammus,Kelp greenling,species,choked grid,seagrass,zostera,rep1,618,ASV6,618,edna0155-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,8,choked_grid_c2,grid,11.9,31.57,7.97,10.1,32.97,7.87,7.2,51.67445536,-128.1197971,sand,NA,NA,NA,ASV6,67,551,Hexagrammos decagrammus,Kelp greenling,species,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0
edna0155,motu8,2527,1,Pleuronectidae,Flatfish family,family,choked grid,seagrass,zostera,rep1,2661,ASV8,795,edna0155-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,8,choked_grid_c2,grid,11.9,31.57,7.97,10.1,32.97,7.87,7.2,51.67445536,-128.1197971,sand,NA,NA,NA,ASV8,134,661,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0155,motu9,2564,1,Oncorhynchus kisutch,Coho salmon,species,choked grid,seagrass,zostera,rep1,2564,ASV9,695,edna0155-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,8,choked_grid_c2,grid,11.9,31.57,7.97,10.1,32.97,7.87,7.2,51.67445536,-128.1197971,sand,NA,NA,NA,ASV9,0,695,Oncorhynchus kisutch,Coho salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0155,motu14,2116,1,Oncorhynchus tshawytscha,Chinook salmon,species,choked grid,seagrass,zostera,rep1,2116,ASV15,484,edna0155-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,8,choked_grid_c2,grid,11.9,31.57,7.97,10.1,32.97,7.87,7.2,51.67445536,-128.1197971,sand,NA,NA,NA,ASV15,0,484,Oncorhynchus tshawytscha,Chinook salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
edna0155,motu1,16698,1,Clupea pallasii,Pacific herring,species,choked grid,seagrass,zostera,rep1,17728,ASV18,828,edna0155-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,8,choked_grid_c2,grid,11.9,31.57,7.97,10.1,32.97,7.87,7.2,51.67445536,-128.1197971,sand,NA,NA,NA,ASV1,0,828,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0155,motu20,2202,1,Ophiodon elongatus,Lingcod,species,choked grid,seagrass,zostera,rep1,2202,ASV22,494,edna0155-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,8,choked_grid_c2,grid,11.9,31.57,7.97,10.1,32.97,7.87,7.2,51.67445536,-128.1197971,sand,NA,NA,NA,ASV22,0,494,Ophiodon elongatus,Lingcod,species,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Ophiodon,0
edna0155,motu30,931,1,Hippoglossus stenolepis,Pacific halibut,species,choked grid,seagrass,zostera,rep1,931,ASV34,931,edna0155-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,8,choked_grid_c2,grid,11.9,31.57,7.97,10.1,32.97,7.87,7.2,51.67445536,-128.1197971,sand,NA,NA,NA,ASV34,0,931,Hippoglossus stenolepis,Pacific halibut,species,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,0
edna0155,motu45,627,1,Chitonotus pugetensis,Roughback sculpin,species,choked grid,seagrass,zostera,rep1,627,ASV51,627,edna0155-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,8,choked_grid_c2,grid,11.9,31.57,7.97,10.1,32.97,7.87,7.2,51.67445536,-128.1197971,sand,NA,NA,NA,ASV51,0,627,Chitonotus pugetensis,Roughback sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Chitonotus,0
edna0155,motu51,1183,1,Phytichthys chirus,Ribbon prickleback,species,choked grid,seagrass,zostera,rep1,1183,ASV60,683,edna0155-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,8,choked_grid_c2,grid,11.9,31.57,7.97,10.1,32.97,7.87,7.2,51.67445536,-128.1197971,sand,NA,NA,NA,ASV60,0,683,Phytichthys chirus,Ribbon prickleback,species,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Phytichthys,0
edna0155,motu14,2116,1,Oncorhynchus tshawytscha,Chinook salmon,species,choked grid,seagrass,zostera,rep1,2116,ASV74,559,edna0155-rep1,2018_choked-grid_surface,2018-08-24,2018,surface,8,choked_grid_c2,grid,11.9,31.57,7.97,10.1,32.97,7.87,7.2,51.67445536,-128.1197971,sand,NA,NA,NA,ASV15,0,559,Oncorhynchus tshawytscha,Chinook salmon,species,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
